井名	深度	GR	SP	SH	RT	AC	PERM	POR	SW	CNL	DEN	RT.1	解释结论	层位
地200-47	2356.250	76.492	39.833	11.664	52.692	228.204	1.735	13.068	38.659	14.863	2.499	52.352		chang4+5
地200-47	2356.375	73.144	39.954	9.834	56.524	221.86	1.48	12.603	38.27	12.257	2.518	56.117		chang4+5
地200-47	2356.500	68.183	40.155	7.303	60.352	213.964	1.244	12.113	37.964	10.72	2.544	60.111		chang4+5
地200-47	2356.625	63.603	40.436	5.024	61.419	205.794	1.012	11.556	38.74	10.2	2.576	61.669		chang4+5
地200-47	2356.750	61.807	40.8	3.863	58.367	199.098	0.776	10.877	41.444	10.109	2.61	58.743		chang4+5
地200-47	2356.875	64.005	41.238	4.321	53.791	196.329	0.596	10.251	44.854	10.106	2.637	54.354		chang4+5
地200-47	2357.000	69.118	41.746	6.164	47.443	198.342	0.518	9.932	48.675	10.232	2.652	48.119		chang4+5
地200-47	2357.125	76.124	42.313	9.235	39.135	204.055	0.512	9.905	53.484	10.783	2.656	40.17		chang4+5
地200-47	2357.250	84.144	42.925	13.37	29.486	211.516	0.538	10.017	60.937	12.04	2.651	30.067		chang4+5
地200-47	2357.375	92.455	43.567	18.324	24.133	218.567	0.548	10.059	66.859	13.879	2.644	24.44		chang4+5
地200-47	2357.500	100.134	44.224	28.467	21.082	224.021	0.427	8.061	76.352	15.784	2.64	21.317		chang4+5
地200-47	2357.625	106.763	44.877	54.997	18.638	228.722	0.01	0.1	99.9	17.103	2.639	18.853		chang4+5
地200-47	2357.750	113.171	45.511	65.261	16.49	233.723	0.01	0.1	99.9	18.048	2.64	16.658		chang4+5
地200-47	2357.875	120.507	46.11	78.469	14.888	238.908	0.01	0.1	99.9	19.278	2.642	14.994		chang4+5
地200-47	2358.000	128.496	46.663	93.319	13.888	243.595	0.01	0.1	99.9	20.955	2.645	13.95		chang4+5
地200-47	2358.125	135.101	47.16	99.9	13.278	246.878	0.01	0.1	99.9	22.602	2.649	13.322		chang6
地200-47	2358.250	138.199	47.598	99.9	12.822	248.419	0.01	0.1	99.9	23.904	2.651	12.862		chang6
地200-47	2358.375	138.211	47.974	99.9	12.422	249.097	0.01	0.1	99.9	24.85	2.65	12.455		chang6
地200-47	2358.500	136.471	48.291	99.9	12.102	249.439	0.01	0.1	99.9	25.458	2.649	12.125		chang6
地200-47	2358.625	134.143	48.555	99.9	11.874	249.782	0.01	0.1	99.9	25.403	2.649	11.892		chang6
地200-47	2358.750	132.237	48.772	99.9	11.709	250.258	0.01	0.1	99.9	24.643	2.651	11.721		chang6
地200-47	2358.875	131.335	48.951	99.9	11.623	250.457	0.01	0.1	99.9	23.95	2.652	11.623		chang6
地200-47	2270.375--2358.875(平均)	110.099	46.79	61.051	16.218	244.333	0.302	2.548	93.077	21.383	2.603	16.219		
地200-47	2270.375--2358.875(最大)	200.389	56.654	99.9	61.419	347.242	4.828	16.496	99.9	40.069	2.741	61.669		
地200-47	2270.375--2358.875(最小)	48.679	16.598	3.863	4.79	196.329	0.01	0.1	37.964	7.996	2.269	4.788		
