井名	深度	GR	SP	SH	SS	RT	RT.1	PERM2024	PERM	POR2024	POR	SW	SW2024	AC	DEN	CAL	CNL	RT.2	解释结论	层位
耿219	2491.000	88.881	76.972	15.583	84.417	36.476	31.637	0.118	1.295	7.988	10.732	56.651	0.24	218.685	2.569	22.787	20.774	36.476	干层	长4+5!2^(2_1)
耿219	2491.125	87.726	76.54	15.324	84.676	38.417	33.929	0.146	1.457	8.42	11.023	53.971	0.231	221.68	2.556	22.811	23.092	38.417	干层	长4+5!2^(2_1)
耿219	2491.250	86.08	76.317	14.775	85.225	39.394	35.934	0.178	1.589	8.828	11.244	52.413	0.226	223.955	2.554	22.815	23.566	39.394	干层	长4+5!2^(2_1)
耿219	2491.375	85.861	76.12	14.859	85.141	38.663	37.322	0.2	1.714	9.06	11.439	52.145	0.229	225.964	2.557	22.811	23.258	38.663	干层	长4+5!2^(2_1)
耿219	2491.500	86.069	75.875	15.099	84.901	35.771	37.711	0.214	1.818	9.203	11.592	53.606	0.243	227.544	2.563	22.802	22.913	35.771	干层	长4+5!2^(2_1)
耿219	2491.625	85.623	75.616	14.951	85.049	34.004	36.758	0.226	1.86	9.315	11.652	54.74	0.252	228.169	2.569	22.776	23.144	34.004	干层	长4+5!2^(2_1)
耿219	2491.750	85.323	75.473	14.842	85.158	32.53	34.987	0.233	1.881	9.378	11.682	55.846	0.261	228.476	2.572	22.756	23.703	32.53	干层	长4+5!2^(2_1)
耿219	2491.875	86.606	75.352	15.463	84.537	30.575	32.314	0.222	1.902	9.277	11.712	57.479	0.273	228.787	2.576	22.732	24.297	30.575	干层	长4+5!2^(2_1)
耿219	2492.000	91.979	75.223	18.064	81.936	27.695	28.642	0.169	1.902	8.718	11.712	60.394	0.295	228.784	2.586	22.7	24.738	27.695	干层	长4+5!2^(2_1)
耿219	2492.125	95.979	75.123	20.106	79.894	26.368	26.774	0.136	1.884	8.274	11.686	62.01	0.306	228.517	2.602	22.618	25.001	26.368	干层	长4+5!2^(2_1)
耿219	2492.250	100.14	75.138	42.18	57.82	25.076	24.986	0.107	0.01	7.795	0.1	99.9	0.318	228.081	2.616	22.567	25.027	25.076	干层	长4+5!2^(2_1)
耿219	2492.375	102.613	75.229	45.288	54.712	23.493	23.165	0.092	0.01	7.474	0.1	99.9	0.334	227.463	2.628	22.525	24.932	23.493	干层	长4+5!2^(2_1)
耿219	2492.500	104.68	75.471	47.984	52.016	21.222	20.904	0.076	0.01	7.083	0.1	99.9	0.361	225.776	2.64	22.491	24.767	21.222	干层	长4+5!2^(2_1)
耿219	2492.625	107.044	75.799	51.18	48.82	20.204	19.853	0.0	0.01	0.0	0.1	99.9	0.0	224.868	2.651	22.463	24.316	20.204	干层	长4+5!2^(2_1)
耿219	2492.750	109.126	76.034	54.099	45.901	19.519	19.131	0.0	0.01	0.0	0.1	99.9	0.0	224.184	2.656	22.46	23.997	19.519		长4+5!2^(2_1)
耿219	2492.875	110.863	76.246	56.612	43.388	18.787	18.452	0.0	0.01	0.0	0.1	99.9	0.0	223.893	2.659	22.466	23.895	18.787		长4+5!2^(2_1)
耿219	2493.000	113.549	76.599	60.638	39.362	17.751	17.413	0.0	0.01	0.0	0.1	99.9	0.0	224.85	2.664	22.474	24.018	17.751		长4+5!2^(2_1)
耿219	2493.125	114.697	77.093	62.415	37.585	17.33	17.035	0.0	0.01	0.0	0.1	99.9	0.0	225.974	2.67	22.495	24.808	17.33		长4+5!2^(2_1)
耿219	2493.250	114.507	77.438	62.119	37.881	17.019	16.788	0.0	0.01	0.0	0.1	99.9	0.0	227.209	2.676	22.509	25.574	17.019		长4+5!2^(2_1)
耿219	2493.375	114.833	77.707	62.628	37.372	16.834	16.599	0.0	0.01	0.0	0.1	99.9	0.0	228.279	2.68	22.525	26.167	16.834		长4+5!2^(2_1)
耿219	2493.500	117.398	77.895	66.727	33.273	16.768	16.397	0.0	0.01	0.0	0.1	99.9	0.0	229.059	2.684	22.545	26.677	16.768		长4+5!2^(2_1)
耿219	2493.625	117.893	77.988	67.538	32.462	16.884	16.402	0.0	0.01	0.0	0.1	99.9	0.0	228.76	2.684	22.595	27.217	16.884		长4+5!2^(2_1)
耿219	2493.750	117.103	77.94	66.248	33.752	17.087	16.523	0.0	0.01	0.0	0.1	99.9	0.0	228.082	2.68	22.633	27.507	17.087		长4+5!2^(2_1)
耿219	2493.875	116.295	77.813	64.944	35.056	17.407	16.717	0.0	0.01	0.0	0.1	99.9	0.0	227.236	2.671	22.671	27.606	17.407		长4+5!2^(2_1)
耿219	2494.000	112.077	77.531	58.41	41.59	18.221	17.416	0.0	0.01	0.0	0.1	99.9	0.0	225.63	2.654	22.713	27.653	18.221		长4+5!2^(2_1)
耿219	2494.125	107.866	77.072	52.32	47.68	18.853	18.024	0.0	0.01	0.0	0.1	99.9	0.0	224.915	2.63	22.793	27.441	18.853		长4+5!2^(2_1)
耿219	2494.250	105.201	76.602	48.677	51.323	19.69	18.685	0.0	0.01	0.0	0.1	99.9	0.0	224.474	2.612	22.837	26.992	19.69		长4+5!2^(2_1)
耿219	2494.375	103.114	76.048	45.933	54.067	20.683	19.415	0.0	0.01	0.0	0.1	99.9	0.0	224.317	2.601	22.864	26.389	20.683		长4+5!2^(2_1)
耿219	2494.500	94.304	75.184	18.894	81.106	22.968	20.961	0.0	1.539	0.0	11.162	69.064	0.0	224.981	2.593	22.879	25.709	22.968		长4+5!2^(2_1)
耿219	2494.625	89.451	74.162	16.546	83.454	24.486	21.96	0.0	1.603	0.0	11.265	66.374	0.0	225.726	2.59	22.872	24.93	24.486		长4+5!2^(2_1)
耿219	2494.750	86.826	73.53	15.371	84.629	26.134	23.105	0.0	1.669	0.0	11.369	63.753	0.0	226.477	2.593	22.856	24.573	26.134		长4+5!2^(2_1)
耿219	2494.875	83.264	72.938	13.799	86.201	27.718	24.543	0.0	1.715	0.0	11.44	61.58	0.0	226.989	2.599	22.838	24.587	27.718		长4+5!2^(2_1)
耿219	2495.000	78.805	72.062	11.824	88.176	32.178	27.816	0.0	1.638	0.0	11.321	57.661	0.0	226.127	2.611	22.82	24.423	32.178		长4+5!2^(2_1)
耿219	2495.125	77.294	71.028	11.059	88.941	35.674	29.55	0.282	1.473	9.765	11.05	55.89	0.243	224.17	2.629	22.792	22.786	35.674		长4+5!2^(2_1)
耿219	2495.250	76.056	70.416	10.329	89.671	39.333	31.39	0.255	1.228	9.556	10.604	55.113	0.226	220.934	2.644	22.778	20.325	39.333	差油层	长4+5!2^(2_1)
耿219	2495.375	74.135	69.873	9.266	90.734	42.834	33.707	0.223	0.01	9.284	9.978	55.595	0.212	216.398	2.654	22.777	17.948	42.834	差油层	长4+5!2^(2_1)
耿219	2495.500	71.242	69.269	7.469	92.531	49.519	39.483	0.147	0.01	8.434	8.455	59.466	0.191	205.36	2.659	22.788	15.549	49.519	差油层	长4+5!2^(2_1)
耿219	2495.625	70.503	68.68	13.236	86.764	52.401	42.194	0.109	0.01	7.821	0.1	99.9	0.183	198.731	2.654	22.844	12.589	52.401	差油层	长4+5!2^(2_1)
耿219	2495.750	69.926	68.378	12.8	87.2	53.78	42.88	0.086	0.01	7.356	0.1	99.9	0.18	193.694	2.64	22.897	10.331	53.78	差油层	长4+5!2^(2_1)
耿219	2495.875	70.013	68.099	12.866	87.134	55.296	41.254	0.072	0.01	6.977	0.1	99.9	0.177	190.15	2.619	22.953	9.494	55.296	差油层	长4+5!2^(2_2)
耿219	2496.000	72.096	67.733	14.462	85.538	53.236	33.711	0.061	0.01	6.643	0.1	99.9	0.182	189.021	2.586	23.017	9.11	53.236	差油层	长4+5!2^(2_2)
耿219	2496.125	76.673	67.335	18.167	81.833	50.167	29.727	0.054	0.01	6.395	0.1	99.9	0.19	191.211	2.545	23.175	9.676	50.167	差油层	长4+5!2^(2_2)
耿219	2496.250	81.154	67.085	22.071	77.929	46.798	27.075	0.053	0.01	6.37	0.1	99.9	0.2	195.44	2.515	23.312	11.209	46.798	差油层	长4+5!2^(2_2)
耿219	2496.375	83.996	66.756	12.063	87.937	43.994	25.487	0.062	0.01	6.668	7.873	67.003	0.21	201.143	2.497	23.444	13.423	43.994	差油层	长4+5!2^(2_2)
耿219	2496.500	86.281	66.204	14.028	85.972	39.422	24.905	0.103	0.01	7.713	9.571	60.025	0.227	213.448	2.483	23.575	16.518	39.422	差油层	长4+5!2^(2_2)
耿219	2496.625	86.229	65.572	14.595	85.405	36.565	25.073	0.0	1.203	0.0	10.553	57.393	0.0	220.565	2.474	23.718	21.735	36.565	差油层	长4+5!2^(2_2)
耿219	2496.750	85.086	65.174	14.491	85.509	34.292	25.066	0.0	1.583	0.0	11.234	56.217	0.0	225.501	2.472	23.745	26.579	34.292		长4+5!2^(2_2)
耿219	2496.875	83.409	64.758	14.037	85.963	32.457	24.98	0.0	1.916	0.0	11.731	55.711	0.0	229.104	2.474	23.694	27.813	32.457		长4+5!2^(2_2)
耿219	2497.000	78.615	64.135	12.269	87.731	30.172	27.392	0.0	2.325	0.0	12.259	55.674	0.0	232.931	2.473	23.606	27.571	30.172		长4+5!2^(2_2)
耿219	2497.125	73.346	63.378	10.267	89.733	29.346	30.512	0.0	2.542	0.0	12.51	55.494	0.0	234.75	2.467	23.441	26.091	29.346		长4+5!2^(2_2)
耿219	2497.250	68.818	62.886	8.641	91.359	29.177	34.368	0.0	2.713	0.0	12.697	54.966	0.0	236.099	2.46	23.343	24.732	29.177		长4+5!2^(2_2)
耿219	2497.375	66.406	62.486	7.848	92.152	29.367	37.416	0.0	2.876	0.0	12.866	54.179	0.0	237.322	2.455	23.29	24.831	29.367		长4+5!2^(2_2)
耿219	2497.500	67.455	62.038	8.281	91.719	30.709	37.937	0.0	2.99	0.0	12.98	52.589	0.0	238.15	2.453	23.246	25.466	30.709		长4+5!2^(2_2)
耿219	2497.625	68.467	61.525	8.607	91.393	32.304	38.204	0.0	2.899	0.0	12.889	51.579	0.0	237.494	2.454	23.157	26.198	32.304		长4+5!2^(2_2)
耿219	2497.750	69.061	61.213	8.709	91.291	34.264	40.137	0.0	2.672	0.0	12.653	50.87	0.0	235.781	2.458	23.081	26.299	34.264		长4+5!2^(2_2)
耿219	2497.875	69.425	60.941	8.678	91.322	36.157	43.997	0.0	2.374	0.0	12.318	50.656	0.0	233.351	2.46	23.018	25.442	36.157		长4+5!2^(2_2)
耿219	2498.000	67.56	60.664	7.65	92.35	39.902	50.762	0.566	1.815	11.183	11.588	50.77	0.223	228.065	2.462	22.961	24.265	39.902		长4+5!2^(2_2)
耿219	2498.125	66.303	60.454	6.988	93.012	42.168	52.562	0.506	1.509	10.954	11.111	51.168	0.214	224.612	2.465	22.9	22.779	42.168	油层	长4+5!2^(2_2)
耿219	2498.250	65.623	60.42	6.6	93.4	43.635	52.105	0.462	1.317	10.769	10.773	51.632	0.209	222.157	2.469	22.875	21.447	43.635	油层	长4+5!2^(2_2)
耿219	2498.375	64.926	60.4	6.256	93.744	44.624	51.35	0.438	1.192	10.659	10.531	52.044	0.205	220.407	2.474	22.875	21.31	44.624	油层	长4+5!2^(2_2)
耿219	2498.500	62.988	60.374	5.637	94.363	44.383	48.594	0.492	1.215	10.896	10.578	51.991	0.206	220.744	2.479	22.885	21.649	44.383	油层	长4+5!2^(2_2)
耿219	2498.625	63.101	60.378	5.819	94.181	43.63	44.603	0.553	1.392	11.135	10.909	51.089	0.209	223.147	2.483	22.908	22.693	43.63	油层	长4+5!2^(2_2)
耿219	2498.750	65.001	60.422	6.684	93.316	42.902	40.591	0.607	1.704	11.325	11.423	49.559	0.211	226.868	2.484	22.927	24.238	42.902	油层	长4+5!2^(2_2)
耿219	2498.875	67.702	60.499	7.9	92.1	42.506	37.516	0.656	2.121	11.484	12.006	47.741	0.212	231.093	2.483	22.943	25.035	42.506	油层	长4+5!2^(2_2)
耿219	2499.000	73.025	60.699	10.297	89.703	41.064	34.488	0.673	2.819	11.536	12.808	45.991	0.218	236.906	2.482	22.963	25.717	41.064	油层	长4+5!2^(2_2)
耿219	2499.125	76.995	60.981	12.079	87.921	39.489	33.259	0.62	3.146	11.367	13.131	45.924	0.225	239.247	2.484	22.998	26.448	39.489	油层	长4+5!2^(2_2)
耿219	2499.250	79.894	61.192	13.335	86.665	37.806	32.274	0.541	3.183	11.092	13.166	46.829	0.232	239.502	2.489	23.016	27.208	37.806	油层	长4+5!2^(2_2)
耿219	2499.375	82.395	61.43	14.399	85.601	35.971	31.244	0.463	3.105	10.775	13.092	48.238	0.241	238.964	2.496	23.014	27.366	35.971	油层	长4+5!2^(2_2)
耿219	2499.500	84.559	61.802	15.293	84.707	33.679	30.391	0.392	2.946	10.433	12.936	50.359	0.254	237.836	2.503	22.997	27.331	33.679	油层	长4+5!2^(2_2)
耿219	2499.625	84.381	62.237	15.192	84.808	32.884	30.338	0.391	2.917	10.429	12.907	51.061	0.258	237.625	2.509	22.943	27.174	32.884	油层	长4+5!2^(2_2)
耿219	2499.750	82.488	62.519	14.389	85.611	32.62	30.53	0.447	3.016	10.7	13.006	50.94	0.259	238.337	2.511	22.895	26.991	32.62	油层	长4+5!2^(2_2)
耿219	2499.875	80.258	62.815	13.515	86.485	32.47	30.708	0.539	3.222	11.081	13.202	50.414	0.26	239.764	2.508	22.861	27.092	32.47	油层	长4+5!2^(2_2)
耿219	2500.000	77.863	63.248	12.502	87.498	32.718	31.62	0.72	3.257	11.672	13.235	50.118	0.258	243.045	2.502	22.834	27.458	32.718	油层	长4+5!2^(2_2)
耿219	2500.125	76.735	63.778	12.028	87.972	33.079	32.646	0.844	3.257	11.997	13.235	49.844	0.256	245.035	2.495	22.812	28.435	33.079	油层	长4+5!2^(2_2)
耿219	2500.250	75.477	64.155	11.508	88.492	33.187	34.057	0.931	3.257	12.196	13.235	49.763	0.255	245.693	2.491	22.805	30.344	33.187	油层	长4+5!2^(2_2)
耿219	2500.375	73.468	64.552	10.698	89.302	32.78	35.882	1.017	3.257	12.376	13.235	50.071	0.257	245.409	2.492	22.807	31.169	32.78	油层	长4+5!2^(2_2)
耿219	2500.500	71.093	65.17	9.769	90.231	30.593	37.235	1.017	3.257	12.376	13.235	51.829	0.271	243.042	2.499	22.807	31.221	30.593	油层	长4+5!2^(2_2)
耿219	2500.625	71.627	65.928	9.975	90.025	28.507	35.279	0.892	3.257	12.107	13.235	53.692	0.286	240.997	2.514	22.793	29.854	28.507	油层	长4+5!2^(2_2)
耿219	2500.750	75.788	66.457	11.626	88.374	26.579	31.443	0.68	3.236	11.556	13.216	55.674	0.302	239.859	2.534	22.779	26.39	26.579	油层	长4+5!2^(2_2)
耿219	2500.875	81.679	67.02	14.158	85.842	24.618	27.56	0.0	3.248	0.0	13.227	57.808	0.0	239.942	2.551	22.777	24.52	24.618	油层	长4+5!2^(2_2)
耿219	2501.000	90.556	67.89	18.396	81.604	21.545	23.193	0.0	3.257	0.0	13.235	61.76	0.0	245.124	2.571	22.79	23.459	21.545		长4+5!2^(2_2)
耿219	2501.125	95.998	68.962	21.269	78.731	19.61	20.846	0.0	3.257	0.0	13.235	64.737	0.0	251.544	2.594	22.845	24.273	19.61		长4+5!2^(2_2)
耿219	2501.250	100.685	69.674	42.854	57.146	18.363	19.435	0.0	0.01	0.0	0.1	99.9	0.0	257.728	2.61	22.894	29.077	18.363		长4+5!2^(2_2)
耿219	2501.375	106.38	70.358	50.269	49.731	17.292	18.127	0.0	0.01	0.0	0.1	99.9	0.0	262.787	2.609	22.906	33.022	17.292		长4+5!2^(2_2)
耿219	2501.500	114.153	71.193	61.569	38.431	15.955	16.646	0.0	0.01	0.0	0.1	99.9	0.0	263.737	2.602	22.882	35.746	15.955		长4+5!2^(2_2)
耿219	2501.625	118.141	72.046	67.948	32.052	15.145	16.219	0.0	0.01	0.0	0.1	99.9	0.0	260.06	2.588	22.749	35.509	15.145		长4+5!2^(2_2)
耿219	2501.750	118.899	72.464	69.207	30.793	14.704	16.578	0.0	0.01	0.0	0.1	99.9	0.0	254.098	2.576	22.596	31.16	14.704		长4+5!2^(2_2)
耿219	2501.875	118.633	72.793	68.763	31.237	14.471	17.241	0.0	0.01	0.0	0.1	99.9	0.0	248.066	2.573	22.475	28.954	14.471		长4+5!2^(2_2)
耿219	2502.000	119.653	73.047	70.475	29.525	14.566	17.942	0.0	0.01	0.0	0.1	99.9	0.0	242.32	2.574	22.369	27.7	14.566		长4+5!2^(2_2)
耿219	2502.125	120.129	73.153	71.285	28.715	14.852	18.185	0.0	0.01	0.0	0.1	99.9	0.0	240.501	2.578	22.259	27.594	14.852		长4+5!2^(2_2)
耿219	2502.250	119.083	73.071	69.515	30.485	15.296	18.319	0.0	0.01	0.0	0.1	99.9	0.0	241.075	2.583	22.19	29.154	15.296		长4+5!2^(2_2)
耿219	2502.375	117.769	72.932	67.334	32.666	15.961	18.699	0.0	0.01	0.0	0.1	99.9	0.0	241.723	2.586	22.163	30.035	15.961		长4+5!2^(2_3)
耿219	2502.500	117.096	72.655	66.235	33.765	17.645	19.958	0.0	0.01	0.0	0.1	99.9	0.0	241.01	2.587	22.144	30.411	17.645		长4+5!2^(2_3)
耿219	2502.625	116.557	72.29	65.364	34.636	19.182	21.322	0.0	0.01	0.0	0.1	99.9	0.0	239.513	2.584	22.116	30.167	19.182		长4+5!2^(2_3)
耿219	2502.750	115.667	72.041	63.942	36.058	20.47	22.653	0.0	0.01	0.0	0.1	99.9	0.0	237.991	2.578	22.089	28.854	20.47		长4+5!2^(2_3)
耿219	2502.875	114.492	71.767	62.096	37.904	21.641	24.154	0.0	0.01	0.0	0.1	99.9	0.0	236.761	2.571	22.069	27.989	21.641		长4+5!2^(2_3)
耿219	2503.000	110.64	71.329	56.285	43.715	23.009	27.052	0.0	0.01	0.0	0.1	99.9	0.0	235.908	2.565	22.049	27.15	23.009		长4+5!2^(2_3)
耿219	2503.125	107.799	70.824	52.226	47.774	23.771	29.119	0.0	0.01	0.0	0.1	99.9	0.0	235.721	2.558	22.019	26.418	23.771		长4+5!2^(2_3)
耿219	2503.250	107.666	70.54	52.041	47.959	24.151	30.147	0.0	0.01	0.0	0.1	99.9	0.0	235.974	2.553	21.993	25.538	24.151		长4+5!2^(2_3)
耿219	2503.375	108.777	70.299	53.602	46.398	24.526	30.727	0.0	0.01	0.0	0.1	99.9	0.0	236.439	2.553	21.978	25.51	24.526		长4+5!2^(2_3)
耿219	2503.500	110.611	70.105	56.243	43.757	25.107	30.912	0.0	0.01	0.0	0.1	99.9	0.0	237.597	2.555	21.965	25.904	25.107		长4+5!2^(2_3)
耿219	2503.625	110.999	69.965	56.811	43.189	25.702	30.989	0.0	0.01	0.0	0.1	99.9	0.0	238.493	2.567	21.951	26.795	25.702		长4+5!2^(2_3)
耿219	2503.750	109.796	69.9	55.06	44.94	26.227	31.317	0.0	0.01	0.0	0.1	99.9	0.0	238.55	2.584	21.943	29.252	26.227		长4+5!2^(2_3)
耿219	2503.875	108.361	69.854	53.015	46.985	26.779	31.953	0.0	0.01	0.0	0.1	99.9	0.0	237.621	2.596	21.941	29.665	26.779		长4+5!2^(2_3)
耿219	2504.000	105.946	69.782	49.681	50.319	27.938	33.414	0.0	0.01	0.0	0.1	99.9	0.0	233.274	2.606	21.939	28.896	27.938		长4+5!2^(2_3)
耿219	2504.125	103.953	69.648	47.025	52.975	29.137	35.171	0.0	0.01	0.0	0.1	99.9	0.0	228.486	2.608	21.925	27.176	29.137		长4+5!2^(2_3)
耿219	2504.250	101.792	69.494	44.242	55.758	30.328	37.2	0.0	0.01	0.0	0.1	99.9	0.0	225.042	2.602	21.902	23.318	30.328		长4+5!2^(2_3)
耿219	2504.375	97.651	69.27	20.431	79.569	31.758	39.865	0.0	1.357	0.0	10.846	60.177	0.0	222.689	2.592	21.877	22.139	31.758		长4+5!2^(2_3)
耿219	2504.500	89.846	68.755	16.473	83.527	34.718	45.989	0.0	1.362	0.0	10.857	57.506	0.0	222.766	2.579	21.851	21.96	34.718		长4+5!2^(2_3)
耿219	2504.625	86.04	68.05	14.865	85.135	37.449	51.855	0.0	1.524	0.0	11.136	54.195	0.0	224.791	2.561	21.817	22.708	37.449		长4+5!2^(2_3)
耿219	2504.750	85.935	67.558	15.047	84.953	39.696	56.548	0.0	1.763	0.0	11.512	51.185	0.0	227.514	2.54	21.789	25.638	39.696		长4+5!2^(2_3)
耿219	2504.875	84.771	67.044	14.752	85.248	42.155	60.82	0.0	2.039	0.0	11.899	48.303	0.0	230.317	2.526	21.776	27.033	42.155		长4+5!2^(2_3)
耿219	2505.000	83.777	66.29	14.583	85.417	46.36	66.427	0.0	2.415	0.0	12.365	44.591	0.0	233.694	2.513	21.764	27.769	46.36		长4+5!2^(2_3)
耿219	2505.125	82.931	65.406	14.379	85.621	49.947	70.704	0.0	2.678	0.0	12.659	42.116	0.0	235.827	2.498	21.748	27.984	49.947		长4+5!2^(2_3)
耿219	2505.250	81.541	64.857	13.796	86.204	52.057	73.585	0.422	2.735	10.583	12.72	41.086	0.183	236.269	2.484	21.73	27.743	52.057		长4+5!2^(2_3)
耿219	2505.375	80.335	64.338	13.244	86.756	53.524	75.794	0.442	2.698	10.679	12.68	40.626	0.179	235.981	2.48	21.717	27.653	53.524	油层	长4+5!2^(2_3)
耿219	2505.500	81.224	63.691	13.461	86.539	54.331	75.388	0.379	2.435	10.366	12.389	41.123	0.177	233.868	2.48	21.705	27.639	54.331	油层	长4+5!2^(2_3)
耿219	2505.625	81.765	63.039	13.481	86.519	54.465	73.353	0.321	2.131	10.031	12.019	42.137	0.177	231.187	2.487	21.698	27.629	54.465	油层	长4+5!2^(2_3)
耿219	2505.750	81.242	62.756	13.09	86.91	54.503	71.038	0.297	1.92	9.873	11.737	42.973	0.177	229.148	2.5	21.701	27.454	54.503	油层	长4+5!2^(2_3)
耿219	2505.875	81.139	62.562	12.922	87.078	54.668	69.251	0.276	1.771	9.722	11.524	43.579	0.177	227.599	2.512	21.716	27.164	54.668	油层	长4+5!2^(2_3)
耿219	2506.000	81.592	62.37	13.039	86.961	55.081	68.568	0.257	1.681	9.572	11.388	43.852	0.176	226.615	2.525	21.738	26.605	55.081	油层	长4+5!2^(2_3)
耿219	2506.125	81.485	62.236	12.956	87.044	55.593	68.698	0.252	1.64	9.536	11.325	43.854	0.175	226.157	2.54	21.777	25.717	55.593	油层	长4+5!2^(2_3)
耿219	2506.250	80.6	62.26	12.553	87.447	55.957	68.708	0.259	1.612	9.594	11.281	43.856	0.174	225.837	2.55	21.817	23.651	55.957	油层	长4+5!2^(2_3)
耿219	2506.375	81.203	62.311	12.77	87.23	56.317	68.124	0.245	1.569	9.479	11.211	43.946	0.173	225.33	2.548	21.835	22.552	56.317	油层	长4+5!2^(2_3)
耿219	2506.500	80.229	62.411	12.305	87.695	57.123	67.711	0.249	1.513	9.511	11.118	43.94	0.171	224.662	2.542	21.844	21.947	57.123	油层	长4+5!2^(2_3)
耿219	2506.625	78.176	62.513	11.432	88.568	57.85	68.296	0.273	1.489	9.694	11.079	43.795	0.17	224.375	2.534	21.844	21.627	57.85	油层	长4+5!2^(2_3)
耿219	2506.750	77.262	62.505	11.079	88.921	58.121	69.413	0.289	1.509	9.814	11.112	43.583	0.169	224.613	2.53	21.839	21.648	58.121	油层	长4+5!2^(2_3)
耿219	2506.875	76.133	62.475	10.657	89.343	58.319	69.851	0.313	1.543	9.974	11.168	43.324	0.168	225.022	2.531	21.834	21.916	58.319	油层	长4+5!2^(2_3)
耿219	2507.000	76.254	62.549	10.803	89.197	58.325	67.459	0.333	1.658	10.1	11.352	42.729	0.168	226.354	2.533	21.83	22.41	58.325	油层	长4+5!2^(2_3)
耿219	2507.125	77.765	62.715	11.572	88.428	57.704	64.276	0.343	1.852	10.162	11.641	42.055	0.17	228.452	2.528	21.821	23.136	57.704	油层	长4+5!2^(2_3)
耿219	2507.250	79.563	62.862	12.499	87.501	56.409	62.082	0.352	2.085	10.215	11.96	41.577	0.173	230.759	2.516	21.811	24.516	56.409	油层	长4+5!2^(2_3)
耿219	2507.375	80.764	63.045	13.219	86.781	54.909	60.072	0.378	2.374	10.36	12.317	41.106	0.176	233.349	2.505	21.806	25.107	54.909	油层	长4+5!2^(2_3)
耿219	2507.500	82.988	63.444	14.464	85.536	53.217	57.363	0.397	2.77	10.46	12.757	40.538	0.18	236.533	2.496	21.805	25.174	53.217	油层	长4+5!2^(2_3)
耿219	2507.625	85.662	64.026	15.893	84.107	52.012	54.987	0.389	3.084	10.42	13.071	40.169	0.183	238.814	2.493	21.808	25.148	52.012	油层	长4+5!2^(2_3)
耿219	2507.750	87.14	64.498	16.642	83.358	51.481	53.796	0.37	3.155	10.318	13.14	40.2	0.185	239.308	2.498	21.812	25.717	51.481	油层	长4+5!2^(2_3)
耿219	2507.875	89.666	64.99	17.887	82.113	51.151	52.964	0.326	3.161	10.059	13.145	40.314	0.186	239.349	2.507	21.811	26.499	51.151	油层	长4+5!2^(2_3)
耿219	2508.000	91.342	65.713	18.713	81.287	50.368	52.171	0.295	3.125	9.859	13.111	40.715	0.188	239.104	2.516	21.805	27.292	50.368	油层	长4+5!2^(2_3)
耿219	2508.125	91.317	66.57	18.677	81.323	49.346	51.902	0.292	3.09	9.836	13.078	41.224	0.191	238.86	2.523	21.791	27.85	49.346	油层	长4+5!2^(2_3)
耿219	2508.250	91.332	67.111	18.672	81.328	48.771	52.365	0.29	3.071	9.821	13.059	41.515	0.193	238.728	2.527	21.776	27.433	48.771	油层	长4+5!2^(2_3)
耿219	2508.375	90.852	67.661	18.398	81.602	48.266	52.775	0.292	3.026	9.838	13.016	41.849	0.194	238.412	2.526	21.771	26.476	48.266	油层	长4+5!2^(2_3)
耿219	2508.500	90.527	68.468	18.073	81.927	46.76	52.273	0.272	2.792	9.693	12.779	43.181	0.199	236.697	2.525	21.777	25.323	46.76	油层	长4+5!2^(2_3)
耿219	2508.625	90.664	69.46	17.859	82.141	44.597	50.956	0.231	2.408	9.36	12.357	45.488	0.206	233.638	2.533	21.818	24.09	44.597	油层	长4+5!2^(2_3)
耿219	2508.750	91.17	70.179	17.808	82.192	42.605	49.356	0.191	2.043	8.965	11.904	48.03	0.213	230.354	2.554	21.903	22.136	42.605	油层	长4+5!2^(2_3)
耿219	2508.875	92.405	70.995	18.087	81.913	40.358	47.612	0.148	1.687	8.455	11.398	51.193	0.223	226.685	2.577	21.987	20.902	40.358		长4+5!2^(2_3)
耿219	2509.000	97.867	72.238	20.565	79.435	37.463	45.441	0.092	1.371	7.49	10.872	55.295	0.236	222.875	2.601	22.086	20.511	37.463		长4+5!2^(2_3)
耿219	2509.125	105.148	73.698	48.606	51.394	34.985	43.048	0.058	0.01	6.548	0.1	99.9	0.249	221.108	2.623	22.217	20.748	34.985		长4+5!2^(2_3)
耿219	2509.250	108.988	74.652	53.902	46.098	33.519	40.996	0.052	0.01	6.336	0.1	99.9	0.257	222.909	2.638	22.356	23.156	33.519		长4+5!2^(2_3)
耿219	2509.375	113.563	75.658	60.661	39.339	31.844	39.054	0.049	0.01	6.208	0.1	99.9	0.267	226.244	2.642	22.411	26.069	31.844		长4+5!2^(2_3)
耿219	2509.500	118.488	77.084	68.522	31.478	29.267	36.292	0.05	0.01	6.242	0.1	99.9	0.285	231.496	2.641	22.447	28.626	29.267		长4+5!2^(2_3)
耿219	2509.625	121.897	78.644	74.345	25.655	26.717	32.959	0.053	0.01	6.369	0.1	99.9	0.305	236.118	2.64	22.474	30.709	26.717		长4+5!2^(2_3)
耿219	2509.750	123.429	79.535	77.069	22.931	25.272	30.308	0.052	0.01	6.304	0.1	99.9	0.317	237.02	2.64	22.499	31.713	25.272		长4+5!2^(2_3)
耿219	2414.500--2509.750(平均)	111.506	78.418	52.152	47.848	21.974	22.617	0.051	0.486	1.615	3.079	89.206	0.048	242.222	2.486	22.973	31.499	21.974		
