井名	深度	GR	SP	SH	SS	RILD	RILM	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	DEN	RT	解释结论	层位
地检89-834	2460.000	59.708	34.345	10.193	89.807	23.410	23.324	236.325	1.291	3.832	12.861	12.413	41.233	0.277	2.452	29.625	油层	长4+5!1^(1_2)
地检89-834	2460.125	57.322	33.549	9.548	90.452	23.390	23.418	239.096	1.680	4.232	13.397	12.698	41.540	0.288	2.442	28.092	油层	长4+5!1^(1_2)
地检89-834	2460.250	55.859	32.799	9.069	90.931	23.328	23.610	240.345	1.930	4.445	13.680	12.833	42.064	0.297	2.451	26.910	油层	长4+5!1^(1_2)
地检89-834	2460.375	56.284	32.127	9.214	90.786	23.326	23.521	240.305	1.885	4.562	13.631	12.835	41.897	0.296	2.469	27.118	油层	长4+5!1^(1_2)
地检89-834	2460.500	57.060	31.557	9.344	90.656	23.420	22.806	239.809	1.766	4.759	13.499	12.783	41.111	0.286	2.480	28.360	油层	长4+5!1^(1_2)
地检89-834	2460.625	60.142	31.125	10.435	89.564	23.559	21.813	239.748	1.504	4.712	13.172	12.771	40.536	0.280	2.482	29.217	油层	长4+5!1^(1_2)
地检89-834	2460.750	62.359	30.833	11.490	88.510	23.726	20.998	240.272	1.379	4.621	12.996	12.818	40.389	0.280	2.470	29.248	油层	长4+5!1^(1_2)
地检89-834	2460.875	59.464	30.699	10.692	89.308	23.962	20.525	241.093	1.668	5.079	13.383	12.898	39.524	0.273	2.449	30.224	油层	长4+5!1^(1_2)
地检89-834	2461.000	52.195	30.747	8.157	91.843	24.248	20.196	241.893	2.520	6.320	14.222	12.977	37.727	0.256	2.430	32.831	油层	长4+5!1^(1_2)
地检89-834	2461.125	47.336	31.027	6.467	93.533	24.457	19.965	242.598	3.348	7.134	14.801	13.044	37.237	0.252	2.418	33.410	油层	长4+5!1^(1_2)
地检89-834	2461.250	47.391	31.534	6.527	93.473	24.430	20.148	243.468	3.491	6.510	14.886	13.123	39.099	0.273	2.411	29.994	油层	长4+5!1^(1_2)
地检89-834	2461.375	47.957	32.284	6.730	93.270	24.133	21.028	244.808	3.632	5.962	14.967	13.246	40.594	0.293	2.410	27.389	油层	长4+5!1^(1_2)
地检89-834	2461.500	50.220	33.287	7.538	92.462	23.596	22.231	246.778	3.579	5.983	14.937	13.432	39.767	0.289	2.416	27.878	油层	长4+5!1^(1_2)
地检89-834	2461.625	53.851	34.576	8.829	91.171	22.799	22.781	249.207	3.366	6.217	14.812	13.670	37.730	0.273	2.421	30.066	油层	长4+5!1^(1_2)
地检89-834	2461.750	59.631	36.105	11.063	88.937	21.766	22.292	251.325	2.792	5.776	14.431	13.887	36.668	0.267	2.424	30.998	油层	长4+5!1^(1_2)
地检89-834	2461.875	65.140	37.870	13.212	86.788	20.671	21.033	252.245	2.209	4.803	13.954	13.996	37.581	0.280	2.430	29.122	油层	长4+5!1^(1_2)
地检89-834	2462.000	72.073	39.868	15.875	84.125	19.691	19.561	251.166	1.466	3.485	13.120	13.918	40.271	0.309	2.450	25.601	油层	长4+5!1^(1_2)
地检89-834	2462.125	81.643	42.103	40.149	59.851	18.846	18.257	247.611	0.750	0.010	11.754	0.100	99.900	0.346	2.478	22.131	油层	长4+5!1^(1_2)
地检89-834	2462.250	90.812	44.487	53.377	46.623	18.057	17.190	242.632	0.000	0.010	0.000	0.100	99.900	0.000	2.518	19.544	油层	长4+5!1^(1_2)
地检89-834	2462.375	96.548	46.933	62.839	37.161	17.267	16.364	237.452	0.000	0.010	0.000	0.100	99.900	0.000	2.568	17.939		长4+5!1^(1_2)
地检89-834	2462.500	100.217	49.323	69.269	30.731	16.484	15.763	233.288	0.000	0.010	0.000	0.100	99.900	0.000	2.618	16.900		长4+5!1^(1_2)
地检89-834	2462.625	103.415	51.503	74.990	25.010	15.754	15.299	230.966	0.000	0.010	0.000	0.100	99.900	0.000	2.650	16.048		长4+5!1^(1_2)
地检89-834	2462.750	106.587	53.405	82.262	17.738	15.137	14.910	230.028	0.000	0.010	0.000	0.100	99.900	0.000	2.664	15.257		长4+5!1^(1_2)
地检89-834	2462.875	104.062	55.008	79.049	20.951	14.657	14.554	229.975	0.000	0.010	0.000	0.100	99.900	0.000	2.668	14.657		长4+5!1^(1_2)
地检89-834	2463.000	94.742	56.338	61.181	38.819	14.301	14.226	230.467	0.000	0.010	0.000	0.100	99.900	0.000	2.667	14.301		长4+5!1^(1_2)
地检89-834	2463.125	91.799	57.453	55.255	44.745	14.053	13.950	231.397	0.000	0.010	0.000	0.100	99.900	0.000	2.667	14.210		长4+5!1^(1_2)
地检89-834	2463.250	96.142	58.470	61.060	38.940	13.903	13.756	232.552	0.000	0.010	0.000	0.100	99.900	0.000	2.667	14.337		长4+5!1^(1_3)
地检89-834	2463.375	105.967	59.443	78.896	21.104	13.825	13.646	233.636	0.000	0.010	0.000	0.100	99.900	0.000	2.669	14.578		长4+5!1^(1_3)
地检89-834	2463.500	113.362	60.378	96.647	3.353	13.794	13.605	234.173	0.000	0.010	0.000	0.100	99.900	0.000	2.672	14.771		长4+5!1^(1_3)
地检89-834	2463.625	111.167	61.226	93.167	6.833	13.807	13.591	233.543	0.000	0.010	0.000	0.100	99.900	0.000	2.672	14.835		长4+5!1^(1_3)
地检89-834	2463.750	103.652	61.936	77.905	22.095	13.876	13.583	231.811	0.000	0.010	0.000	0.100	99.900	0.000	2.665	14.843		长4+5!1^(1_3)
地检89-834	2463.875	95.674	62.473	62.992	37.008	13.990	13.579	229.487	0.000	0.010	0.000	0.100	99.900	0.000	2.653	14.814		长4+5!1^(1_3)
地检89-834	2464.000	90.690	62.848	54.617	45.383	14.122	13.592	227.481	0.000	0.010	0.000	0.100	99.900	0.000	2.636	14.755		长4+5!1^(1_3)
地检89-834	2464.125	88.413	63.124	50.486	49.514	14.254	13.639	226.751	0.000	0.010	0.000	0.100	99.900	0.000	2.623	14.726		长4+5!1^(1_3)
地检89-834	2464.250	91.044	63.416	53.234	46.766	14.383	13.727	227.170	0.000	0.010	0.000	0.100	99.900	0.000	2.620	14.783		长4+5!1^(1_3)
地检89-834	2464.375	99.866	63.796	67.893	32.107	14.502	13.863	228.026	0.000	0.010	0.000	0.100	99.900	0.000	2.626	14.911		长4+5!1^(1_3)
地检89-834	2464.500	106.280	64.279	81.166	18.834	14.601	14.053	228.402	0.000	0.010	0.000	0.100	99.900	0.000	2.637	15.118		长4+5!1^(1_3)
地检89-834	2464.625	106.430	64.811	82.435	17.565	14.674	14.260	227.698	0.000	0.010	0.000	0.100	99.900	0.000	2.647	15.555		长4+5!1^(1_3)
地检89-834	2464.750	102.023	65.285	74.893	25.107	14.731	14.419	226.450	0.000	0.010	0.000	0.100	99.900	0.000	2.649	16.276		长4+5!1^(1_3)
地检89-834	2464.875	93.087	65.648	59.700	40.300	14.787	14.461	225.569	0.000	0.010	0.000	0.100	99.900	0.000	2.640	16.990		长4+5!1^(1_3)
地检89-834	2465.000	84.194	65.959	44.014	55.986	14.848	14.362	226.394	0.000	0.010	0.000	0.100	99.900	0.000	2.631	16.552		长4+5!1^(1_3)
地检89-834	2465.125	90.337	66.064	52.130	47.870	14.903	14.226	227.810	0.000	0.010	0.000	0.100	99.900	0.000	2.625	15.709		长4+5!1^(1_3)
地检89-834	2465.250	99.320	66.213	67.145	32.855	14.931	14.141	229.134	0.000	0.010	0.000	0.100	99.900	0.000	2.629	15.102		长4+5!1^(1_3)
地检89-834	2465.375	104.004	66.427	78.188	21.812	14.911	14.131	230.099	0.000	0.010	0.000	0.100	99.900	0.000	2.640	14.844		长4+5!1^(1_3)
地检89-834	2465.500	97.774	66.707	66.485	33.515	14.838	14.147	230.744	0.000	0.010	0.000	0.100	99.900	0.000	2.656	14.834		长4+5!1^(1_3)
地检89-834	2465.625	93.523	67.018	58.469	41.531	14.726	14.128	231.405	0.000	0.010	0.000	0.100	99.900	0.000	2.668	14.936		长4+5!1^(1_3)
地检89-834	2465.750	94.381	67.340	59.369	40.631	14.606	14.066	232.272	0.000	0.010	0.000	0.100	99.900	0.000	2.671	15.135		长4+5!1^(1_3)
地检89-834	2465.875	98.215	67.648	64.836	35.164	14.505	13.977	233.285	0.000	0.010	0.000	0.100	99.900	0.000	2.667	15.384		长4+5!1^(1_3)
地检89-834	2466.000	106.167	67.908	79.855	20.145	14.432	13.887	234.127	0.000	0.010	0.000	0.100	99.900	0.000	2.659	15.555		长4+5!1^(1_3)
地检89-834	2466.125	111.330	68.100	91.757	8.243	14.389	13.819	234.515	0.000	0.010	0.000	0.100	99.900	0.000	2.654	15.522		长4+5!1^(1_3)
地检89-834	2466.250	110.784	68.213	92.015	7.985	14.375	13.794	234.315	0.000	0.010	0.000	0.100	99.900	0.000	2.656	15.283		长4+5!1^(1_3)
地检89-834	2466.375	104.532	68.266	79.499	20.501	14.376	13.826	233.487	0.000	0.010	0.000	0.100	99.900	0.000	2.661	15.011		长4+5!1^(1_3)
地检89-834	2466.500	97.161	68.302	65.300	34.700	14.377	13.908	232.046	0.000	0.010	0.000	0.100	99.900	0.000	2.663	14.900		长4+5!1^(1_3)
地检89-834	2466.625	93.369	68.358	58.491	41.509	14.382	13.995	230.382	0.000	0.010	0.000	0.100	99.900	0.000	2.658	14.962		长4+5!1^(1_3)
地检89-834	2466.750	92.552	68.441	56.920	43.080	14.417	14.052	229.056	0.000	0.010	0.000	0.100	99.900	0.000	2.650	15.149		长4+5!1^(1_3)
地检89-834	2466.875	93.540	68.548	57.956	42.044	14.507	14.068	228.720	0.000	0.010	0.000	0.100	99.900	0.000	2.640	15.399		长4+5!1^(1_3)
地检89-834	2467.000	97.371	68.677	64.056	35.944	14.659	14.064	229.719	0.000	0.010	0.000	0.100	99.900	0.000	2.638	15.655		长4+5!1^(1_3)
地检89-834	2467.125	101.990	68.829	72.211	27.789	14.872	14.092	231.130	0.000	0.010	0.000	0.100	99.900	0.000	2.641	15.834		长4+5!1^(1_3)
地检89-834	2467.250	105.674	69.002	80.657	19.343	15.128	14.213	231.769	0.000	0.010	0.000	0.100	99.900	0.000	2.644	15.890		长4+5!1^(1_3)
地检89-834	2467.375	102.579	69.167	75.601	24.399	15.385	14.495	230.758	0.000	0.010	0.000	0.100	99.900	0.000	2.645	15.997		长4+5!1^(1_3)
地检89-834	2467.500	95.372	69.263	63.062	36.938	15.596	14.985	228.096	0.000	0.010	0.000	0.100	99.900	0.000	2.644	16.459		长4+5!1^(1_3)
地检89-834	2467.625	87.188	69.264	49.922	50.078	15.743	15.531	225.191	0.000	0.010	0.000	0.100	99.900	0.000	2.641	17.458		长4+5!1^(1_3)
地检89-834	2467.750	81.994	69.183	41.808	58.192	15.843	15.931	223.123	0.000	0.010	0.000	0.100	99.900	0.000	2.641	18.773		长4+5!1^(1_3)
地检89-834	2467.875	83.080	69.065	42.880	57.120	15.935	16.044	222.315	0.000	0.010	0.000	0.100	99.900	0.000	2.647	19.627		长4+5!1^(1_3)
地检89-834	2468.000	86.600	68.968	47.401	52.599	16.035	15.888	222.520	0.000	0.010	0.000	0.100	99.900	0.000	2.649	19.180		长4+5!1^(1_3)
地检89-834	2468.125	91.657	68.924	54.906	45.094	16.129	15.699	223.011	0.000	0.010	0.000	0.100	99.900	0.000	2.650	18.007		长4+5!1^(1_3)
地检89-834	2468.250	95.820	68.929	61.998	38.002	16.177	15.614	223.542	0.000	0.010	0.000	0.100	99.900	0.000	2.645	16.914		长4+5!1^(1_3)
地检89-834	2468.375	97.119	68.963	64.813	35.187	16.149	15.651	224.176	0.000	0.010	0.000	0.100	99.900	0.000	2.639	16.310		长4+5!1^(1_3)
地检89-834	2468.500	95.809	69.001	61.703	38.297	16.044	15.717	225.054	0.000	0.010	0.000	0.100	99.900	0.000	2.637	16.204		长4+5!1^(1_3)
地检89-834	2468.625	98.791	69.037	67.196	32.804	15.888	15.697	225.991	0.000	0.010	0.000	0.100	99.900	0.000	2.642	16.409		长4+5!1^(1_3)
地检89-834	2468.750	99.769	69.073	68.626	31.374	15.729	15.564	226.662	0.000	0.010	0.000	0.100	99.900	0.000	2.649	16.742		长4+5!1^(1_3)
地检89-834	2468.875	101.819	69.104	72.839	27.161	15.604	15.358	226.846	0.000	0.010	0.000	0.100	99.900	0.000	2.655	16.913		长4+5!1^(1_3)
地检89-834	2469.000	100.936	69.103	72.220	27.780	15.524	15.163	226.532	0.000	0.010	0.000	0.100	99.900	0.000	2.656	16.720		长4+5!1^(1_3)
地检89-834	2469.125	95.387	69.043	62.775	37.225	15.485	15.034	225.937	0.000	0.010	0.000	0.100	99.900	0.000	2.651	16.349		长4+5!1^(1_3)
地检89-834	2469.250	88.929	68.919	52.217	47.783	15.477	14.985	225.175	0.000	0.010	0.000	0.100	99.900	0.000	2.643	16.121		长4+5!1^(1_3)
地检89-834	2469.375	85.552	68.757	46.059	53.941	15.483	14.999	224.443	0.000	0.010	0.000	0.100	99.900	0.000	2.637	16.025		长4+5!1^(1_3)
地检89-834	2469.500	89.729	68.603	52.321	47.679	15.485	15.039	224.129	0.000	0.010	0.000	0.100	99.900	0.000	2.635	15.917		长4+5!1^(1_3)
地检89-834	2469.625	92.146	68.497	56.088	43.912	15.474	15.052	224.433	0.000	0.010	0.000	0.100	99.900	0.000	2.636	15.957		长4+5!1^(1_3)
地检89-834	2469.750	94.009	68.448	59.013	40.987	15.450	15.017	225.291	0.000	0.010	0.000	0.100	99.900	0.000	2.641	16.230		长4+5!1^(1_3)
地检89-834	2469.875	95.770	68.442	62.123	37.877	15.414	14.934	226.410	0.000	0.010	0.000	0.100	99.900	0.000	2.645	16.482		长4+5!1^(1_3)
地检89-834	2470.000	96.244	68.455	62.978	37.022	15.365	14.829	227.429	0.000	0.010	0.000	0.100	99.900	0.000	2.650	16.523		长4+5!1^(1_3)
地检89-834	2470.125	96.513	68.459	63.195	36.805	15.303	14.750	228.211	0.000	0.010	0.000	0.100	99.900	0.000	2.652	16.485		长4+5!1^(1_3)
地检89-834	2470.250	97.633	68.438	65.609	34.391	15.228	14.716	228.881	0.000	0.010	0.000	0.100	99.900	0.000	2.651	16.497		长4+5!1^(1_3)
地检89-834	2470.375	96.715	68.382	63.219	36.781	15.148	14.711	229.683	0.000	0.010	0.000	0.100	99.900	0.000	2.648	16.428		长4+5!1^(1_3)
地检89-834	2470.500	99.730	68.291	68.681	31.319	15.076	14.685	230.771	0.000	0.010	0.000	0.100	99.900	0.000	2.643	16.164		长4+5!1^(1_3)
地检89-834	2470.625	101.275	68.175	71.698	28.302	15.028	14.604	231.859	0.000	0.010	0.000	0.100	99.900	0.000	2.639	15.849		长4+5!1^(1_3)
地检89-834	2470.750	101.330	68.038	72.444	27.556	15.014	14.483	232.470	0.000	0.010	0.000	0.100	99.900	0.000	2.644	15.754		长4+5!1^(1_3)
地检89-834	2470.875	98.505	67.869	67.293	32.707	15.025	14.367	232.171	0.000	0.010	0.000	0.100	99.900	0.000	2.655	15.954		长4+5!1^(1_3)
地检89-834	2471.000	96.079	67.641	63.260	36.740	15.055	14.305	230.752	0.000	0.010	0.000	0.100	99.900	0.000	2.657	16.206		长4+5!1^(1_3)
地检89-834	2471.125	93.423	67.352	58.402	41.598	15.109	14.298	228.685	0.000	0.010	0.000	0.100	99.900	0.000	2.654	16.187		长4+5!1^(1_3)
地检89-834	2471.250	93.493	67.009	58.439	41.561	15.195	14.356	226.463	0.000	0.010	0.000	0.100	99.900	0.000	2.647	15.962		长4+5!1^(1_3)
地检89-834	2471.375	93.736	66.637	59.178	40.822	15.305	14.507	224.643	0.000	0.010	0.000	0.100	99.900	0.000	2.638	15.905		长4+5!1^(1_3)
地检89-834	2471.500	92.219	66.268	56.666	43.334	15.421	14.788	223.716	0.000	0.010	0.000	0.100	99.900	0.000	2.630	16.251		长4+5!1^(1_3)
地检89-834	2471.625	91.540	65.932	55.243	44.757	15.537	15.122	223.466	0.000	0.010	0.000	0.100	99.900	0.000	2.630	16.865		长4+5!1^(1_3)
地检89-834	2471.750	92.505	65.644	57.297	42.703	15.646	15.411	223.488	0.000	0.010	0.000	0.100	99.900	0.000	2.634	17.409		长4+5!1^(1_3)
地检89-834	2471.875	90.257	65.407	54.199	45.801	15.739	15.597	223.529	0.000	0.010	0.000	0.100	99.900	0.000	2.635	17.673		长4+5!1^(2_1)
地检89-834	2472.000	86.342	65.217	47.972	52.028	15.814	15.699	223.725	0.000	0.010	0.000	0.100	99.900	0.000	2.630	17.700		长4+5!1^(2_1)
地检89-834	2472.125	85.895	65.052	46.501	53.499	15.864	15.789	224.280	0.000	0.010	0.000	0.100	99.900	0.000	2.623	17.667		长4+5!1^(2_1)
地检89-834	2472.250	90.760	64.903	53.111	46.889	15.876	15.874	225.102	0.000	0.010	0.000	0.100	99.900	0.000	2.618	17.599		长4+5!1^(2_1)
地检89-834	2472.375	97.661	64.765	64.508	35.492	15.842	15.912	225.791	0.000	0.010	0.000	0.100	99.900	0.000	2.616	17.350		长4+5!1^(2_1)
地检89-834	2472.500	101.860	64.629	73.105	26.895	15.769	15.843	225.788	0.000	0.010	0.000	0.100	99.900	0.000	2.618	16.805		长4+5!1^(2_1)
地检89-834	2472.625	100.203	64.467	70.733	29.267	15.673	15.689	225.059	0.000	0.010	0.000	0.100	99.900	0.000	2.628	16.198		长4+5!1^(2_1)
地检89-834	2472.750	95.603	64.249	62.740	37.260	15.564	15.499	223.942	0.000	0.010	0.000	0.100	99.900	0.000	2.641	15.798		长4+5!1^(2_1)
地检89-834	2472.875	91.394	63.952	55.519	44.481	15.449	15.320	222.965	0.000	0.010	0.000	0.100	99.900	0.000	2.655	15.715		长4+5!1^(2_1)
地检89-834	2473.000	89.873	63.564	52.919	47.081	15.339	15.185	222.488	0.000	0.010	0.000	0.100	99.900	0.000	2.667	15.882		长4+5!1^(2_1)
地检89-834	2473.125	90.028	63.123	53.052	46.948	15.257	15.090	222.214	0.000	0.010	0.000	0.100	99.900	0.000	2.673	16.073		长4+5!1^(2_1)
地检89-834	2473.250	90.566	62.654	54.115	45.885	15.230	15.014	221.692	0.000	0.010	0.000	0.100	99.900	0.000	2.671	16.064		长4+5!1^(2_1)
地检89-834	2473.375	89.296	62.179	52.817	47.183	15.257	14.928	220.675	0.000	0.010	0.000	0.100	99.900	0.000	2.660	15.935		长4+5!1^(2_1)
地检89-834	2473.500	85.097	61.717	46.144	53.856	15.304	14.815	219.365	0.000	0.010	0.000	0.100	99.900	0.000	2.642	15.944		长4+5!1^(2_1)
地检89-834	2473.625	85.164	61.289	45.549	54.451	15.329	14.719	218.403	0.000	0.010	0.000	0.100	99.900	0.000	2.624	16.290		长4+5!1^(2_1)
地检89-834	2473.750	89.327	60.918	51.556	48.444	15.302	14.677	218.372	0.000	0.010	0.000	0.100	99.900	0.000	2.610	16.964		长4+5!1^(2_1)
地检89-834	2473.875	92.177	60.636	56.963	43.037	15.244	14.679	219.720	0.000	0.010	0.000	0.100	99.900	0.000	2.603	17.661		长4+5!1^(2_1)
地检89-834	2474.000	89.343	60.477	52.266	47.734	15.216	14.659	222.704	0.000	0.010	0.000	0.100	99.900	0.000	2.604	17.763		长4+5!1^(2_1)
地检89-834	2474.125	88.904	60.423	51.135	48.865	15.269	14.566	226.563	0.000	0.010	0.000	0.100	99.900	0.000	2.612	17.091		长4+5!1^(2_1)
地检89-834	2474.250	91.559	60.440	54.561	45.439	15.425	14.430	230.298	0.000	0.010	0.000	0.100	99.900	0.000	2.620	16.069		长4+5!1^(2_1)
地检89-834	2474.375	96.429	60.470	63.606	36.394	15.636	14.357	232.711	0.000	0.010	0.000	0.100	99.900	0.000	2.626	15.376		长4+5!1^(2_1)
地检89-834	2474.500	94.639	60.428	60.897	39.103	15.825	14.494	232.653	0.000	0.010	0.000	0.100	99.900	0.000	2.628	15.399		长4+5!1^(2_1)
地检89-834	2474.625	90.990	60.263	56.018	43.982	15.935	14.819	230.487	0.000	0.010	0.000	0.100	99.900	0.000	2.624	16.099		长4+5!1^(2_1)
地检89-834	2474.750	82.934	59.966	43.812	56.188	15.944	15.225	227.089	0.000	0.010	0.000	0.100	99.900	0.000	2.615	17.256		长4+5!1^(2_1)
地检89-834	2474.875	78.762	59.570	37.944	62.056	15.894	15.582	223.713	0.000	0.010	0.000	0.100	99.900	0.000	2.605	18.384		长4+5!1^(2_1)
地检89-834	2475.000	78.162	59.149	36.838	63.162	15.861	15.798	221.610	0.000	0.010	0.000	0.100	99.900	0.000	2.600	19.009		长4+5!1^(2_1)
地检89-834	2475.125	80.326	58.782	39.198	60.802	15.897	15.892	220.998	0.000	0.010	0.000	0.100	99.900	0.000	2.602	18.848		长4+5!1^(2_1)
地检89-834	2475.250	84.973	58.505	44.784	55.216	16.023	15.896	221.606	0.000	0.010	0.000	0.100	99.900	0.000	2.609	18.025		长4+5!1^(2_1)
地检89-834	2475.375	92.332	58.313	55.916	44.084	16.211	15.846	222.891	0.000	0.010	0.000	0.100	99.900	0.000	2.622	17.087		长4+5!1^(2_1)
地检89-834	2475.500	96.337	58.171	63.367	36.633	16.415	15.786	224.225	0.000	0.010	0.000	0.100	99.900	0.000	2.637	16.517		长4+5!1^(2_1)
地检89-834	2475.625	94.887	58.023	61.437	38.563	16.599	15.757	225.063	0.000	0.010	0.000	0.100	99.900	0.000	2.644	16.377		长4+5!1^(2_1)
地检89-834	2475.750	91.047	57.834	55.339	44.661	16.745	15.778	225.076	0.000	0.010	0.000	0.100	99.900	0.000	2.641	16.667		长4+5!1^(2_1)
地检89-834	2475.875	87.228	57.587	49.606	50.394	16.864	15.867	224.100	0.000	0.010	0.000	0.100	99.900	0.000	2.634	17.349		长4+5!1^(2_1)
地检89-834	2476.000	84.046	57.271	44.731	55.269	16.984	16.058	222.159	0.000	0.010	0.000	0.100	99.900	0.000	2.625	18.347		长4+5!1^(2_1)
地检89-834	2476.125	83.372	56.895	43.955	56.045	17.119	16.339	219.900	0.000	0.010	0.000	0.100	99.900	0.000	2.618	19.387		长4+5!1^(2_1)
地检89-834	2476.250	81.592	56.459	41.986	58.014	17.273	16.685	218.058	0.000	0.010	0.000	0.100	99.900	0.000	2.612	20.105		长4+5!1^(2_1)
地检89-834	2476.375	77.187	55.965	36.703	63.297	17.444	17.052	217.359	0.000	0.010	0.000	0.100	99.900	0.000	2.607	20.442		长4+5!1^(2_1)
地检89-834	2476.500	71.635	55.427	29.641	70.359	17.635	17.368	218.313	0.000	0.010	0.000	0.100	99.900	0.000	2.599	20.472		长4+5!1^(2_1)
地检89-834	2476.625	71.571	54.893	28.859	71.141	17.848	17.579	220.444	0.000	0.010	0.000	0.100	99.900	0.000	2.591	20.259		长4+5!1^(2_1)
地检89-834	2476.750	77.182	54.408	34.955	65.045	18.073	17.662	223.202	0.000	0.010	0.000	0.100	99.900	0.000	2.584	19.786		长4+5!1^(2_1)
地检89-834	2476.875	84.885	54.001	44.303	55.697	18.294	17.662	225.962	0.000	0.010	0.000	0.100	99.900	0.000	2.582	19.228		长4+5!1^(2_1)
地检89-834	2477.000	94.550	53.667	59.297	40.703	18.485	17.701	228.101	0.000	0.010	0.000	0.100	99.900	0.000	2.586	19.009		长4+5!1^(2_1)
地检89-834	2477.125	99.403	53.341	68.214	31.786	18.618	17.860	229.428	0.119	0.010	8.012	0.100	99.900	0.387	2.590	19.284		长4+5!1^(2_1)
地检89-834	2477.250	99.475	52.960	70.171	29.829	18.663	18.105	230.050	0.123	0.010	8.070	0.100	99.900	0.378	2.588	19.877	差油层	长4+5!1^(2_1)
地检89-834	2477.375	90.673	52.477	28.903	71.097	18.651	18.321	230.365	0.196	0.685	9.018	11.860	51.607	0.370	2.575	20.423	差油层	长4+5!1^(2_1)
地检89-834	2477.500	79.091	51.872	21.586	78.414	18.648	18.368	230.935	0.364	0.849	10.283	11.910	51.066	0.365	2.552	20.711	差油层	长4+5!1^(2_1)
地检89-834	2477.625	67.754	51.207	15.105	84.895	18.683	18.267	231.998	0.686	1.068	11.573	12.009	50.686	0.363	2.525	20.730	差油层	长4+5!1^(2_1)
地检89-834	2477.750	64.267	50.557	13.472	86.528	18.726	18.131	233.390	0.880	1.187	12.080	12.145	50.435	0.365	2.499	20.545	差油层	长4+5!1^(2_1)
地检89-834	2477.875	62.715	50.005	12.742	87.258	18.746	18.072	234.691	1.018	1.275	12.377	12.277	50.258	0.368	2.483	20.314	差油层	长4+5!1^(2_1)
地检89-834	2478.000	64.219	49.649	13.220	86.780	18.726	18.052	235.381	0.977	1.277	12.293	12.352	50.402	0.373	2.482	19.992	差油层	长4+5!1^(2_1)
地检89-834	2478.125	70.798	49.502	16.381	83.619	18.655	17.928	235.293	0.695	1.127	11.599	12.351	51.082	0.381	2.492	19.465	差油层	长4+5!1^(2_1)
地检89-834	2478.250	77.766	49.563	20.069	79.931	18.533	17.686	234.475	0.467	0.963	10.789	12.277	52.009	0.389	2.508	18.969	差油层	长4+5!1^(2_1)
地检89-834	2478.375	83.544	49.799	23.793	76.207	18.410	17.448	233.212	0.326	0.839	10.057	12.155	52.544	0.391	2.524	18.900	差油层	长4+5!1^(2_1)
地检89-834	2478.500	83.356	50.161	23.405	76.595	18.341	17.309	231.923	0.308	0.823	9.942	12.028	52.513	0.385	2.536	19.263	差油层	长4+5!1^(2_1)
地检89-834	2478.625	84.357	50.563	24.154	75.846	18.310	17.204	230.912	0.278	0.788	9.732	11.926	52.513	0.381	2.546	19.542	差油层	长4+5!1^(2_1)
地检89-834	2478.750	81.864	50.954	22.634	77.366	18.257	17.124	230.256	0.305	0.793	9.923	11.858	52.630	0.380	2.546	19.642	差油层	长4+5!1^(2_1)
地检89-834	2478.875	78.218	51.302	20.389	79.611	18.156	17.132	229.956	0.362	0.832	10.271	11.826	52.397	0.376	2.540	19.910	差油层	长4+5!1^(2_1)
地检89-834	2479.000	76.143	51.603	18.908	81.092	18.022	17.254	229.998	0.403	0.882	10.491	11.828	51.725	0.368	2.531	20.424	差油层	长4+5!1^(2_1)
地检89-834	2479.125	79.099	51.899	37.638	62.362	17.854	17.358	230.182	0.350	0.010	10.203	0.100	99.900	0.365	2.526	20.678	差油层	长4+5!1^(2_1)
地检89-834	2479.250	83.838	52.241	43.451	56.549	17.630	17.339	230.303	0.276	0.010	9.723	0.100	99.900	0.374	2.523	20.061	差油层	长4+5!1^(2_1)
地检89-834	2479.375	89.888	52.677	52.405	47.595	17.358	17.174	230.230	0.000	0.010	0.000	0.100	99.900	0.000	2.528	18.931	差油层	长4+5!1^(2_1)
地检89-834	2479.500	93.459	53.238	57.662	42.338	17.078	16.885	230.037	0.000	0.010	0.000	0.100	99.900	0.000	2.544	17.857		长4+5!1^(2_1)
地检89-834	2479.625	97.845	53.871	65.396	34.604	16.820	16.534	229.972	0.000	0.010	0.000	0.100	99.900	0.000	2.564	17.178		长4+5!1^(2_1)
地检89-834	2479.750	99.541	54.513	68.379	31.621	16.633	16.158	230.153	0.000	0.010	0.000	0.100	99.900	0.000	2.582	16.909		长4+5!1^(2_1)
地检89-834	2479.875	101.200	55.085	71.089	28.911	16.598	15.808	230.428	0.000	0.010	0.000	0.100	99.900	0.000	2.593	16.770		长4+5!1^(2_1)
地检89-834	2480.000	104.043	55.499	76.343	23.657	16.797	15.577	230.135	0.000	0.010	0.000	0.100	99.900	0.000	2.601	16.490		长4+5!1^(2_1)
地检89-834	2480.125	106.188	55.721	82.056	17.944	17.260	15.540	228.426	0.000	0.010	0.000	0.100	99.900	0.000	2.608	16.346		长4+5!1^(2_1)
