井名	深度	GR	SP	SH	SS	RILD	RILM	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	DEN	RT	解释结论	层位
地93-91	2421.500	162.097	96.728	99.900	0.100	9.307	9.196	272.000	0.000	0.010	0.000	0.100	99.900	0.000	2.432	9.341		
地93-91	2421.625	163.583	96.137	99.900	0.100	9.393	9.448	266.937	0.000	0.010	0.000	0.100	99.900	0.000	2.420	9.442		
地93-91	2421.750	160.802	95.395	94.730	5.270	9.516	9.669	258.400	0.000	0.010	0.000	0.100	99.900	0.000	2.451	9.576		
地93-91	2421.875	151.852	94.532	80.547	19.453	9.668	9.825	248.225	0.000	0.010	0.000	0.100	99.900	0.000	2.513	9.735		
地93-91	2422.000	140.464	93.585	64.754	35.246	9.836	9.918	238.533	0.000	0.010	0.000	0.100	99.900	0.000	2.581	9.906		
地93-91	2422.125	127.819	92.592	52.664	47.336	10.012	9.960	231.879	0.000	0.010	0.000	0.100	99.900	0.000	2.633	10.083		
地93-91	2422.250	121.116	91.604	48.694	51.306	10.189	9.975	229.692	0.000	0.010	0.000	0.100	99.900	0.000	2.655	10.257		
地93-91	2422.375	121.954	90.648	53.643	46.357	10.358	9.998	232.492	0.000	0.010	0.000	0.100	99.900	0.000	2.647	10.421		
地93-91	2422.500	131.933	89.746	67.047	32.953	10.516	10.065	239.050	0.000	0.010	0.000	0.100	99.900	0.000	2.627	10.576		
地93-91	2422.625	145.111	88.932	85.383	14.617	10.666	10.199	246.371	0.000	0.010	0.000	0.100	99.900	0.000	2.604	10.725		
地93-91	2422.750	158.593	88.212	98.555	1.445	10.814	10.411	250.725	0.000	0.010	0.000	0.100	99.900	0.000	2.585	10.881		
地93-91	2422.875	164.421	87.592	99.900	0.100	10.981	10.710	250.404	0.000	0.010	0.000	0.100	99.900	0.000	2.572	11.061		
地93-91	2423.000	163.164	87.064	95.242	4.758	11.181	11.062	246.017	0.000	0.010	0.000	0.100	99.900	0.000	2.568	11.276		
地93-91	2423.125	152.690	86.638	81.433	18.567	11.420	11.436	239.879	0.000	0.010	0.000	0.100	99.900	0.000	2.577	11.532		
地93-91	2423.250	140.693	86.293	64.968	35.032	11.700	11.802	234.417	0.000	0.010	0.000	0.100	99.900	0.000	2.597	11.828		
地93-91	2423.375	127.895	86.020	51.063	48.937	12.019	12.118	230.279	0.000	0.010	0.000	0.100	99.900	0.000	2.620	12.150		
地93-91	2423.500	117.003	85.813	42.091	57.909	12.346	12.363	226.950	0.000	0.010	0.000	0.100	99.900	0.000	2.638	12.468		
地93-91	2423.625	111.366	85.693	37.679	62.321	12.651	12.520	224.046	0.000	0.010	0.000	0.100	99.900	0.000	2.651	12.754		
地93-91	2423.750	107.938	85.654	35.373	64.627	12.908	12.580	221.683	0.000	0.010	0.000	0.100	99.900	0.000	2.659	12.972		
地93-91	2423.875	106.567	85.688	34.637	65.363	13.067	12.523	220.108	0.000	0.010	0.000	0.100	99.900	0.000	2.663	13.088		
地93-91	2424.000	106.491	85.776	36.224	63.776	13.119	12.374	219.550	0.000	0.010	0.000	0.100	99.900	0.000	2.664	13.095		
地93-91	2424.125	111.099	85.913	41.793	58.207	13.059	12.151	221.350	0.000	0.010	0.000	0.100	99.900	0.000	2.659	12.994		
地93-91	2424.250	119.288	86.088	50.475	49.525	12.896	11.874	226.442	0.000	0.010	0.000	0.100	99.900	0.000	2.645	12.792		
地93-91	2424.375	128.619	86.303	59.597	40.403	12.635	11.569	235.008	0.000	0.010	0.000	0.100	99.900	0.000	2.618	12.510		
地93-91	2424.500	135.284	86.573	65.072	34.928	12.323	11.271	244.717	0.000	0.010	0.000	0.100	99.900	0.000	2.573	12.189		
地93-91	2424.625	136.808	86.944	64.669	35.331	11.987	11.002	250.467	0.000	0.010	0.000	0.100	99.900	0.000	2.515	11.853		
地93-91	2424.750	133.685	87.422	60.256	39.744	11.652	10.775	250.192	0.000	0.010	0.000	0.100	99.900	0.000	2.461	11.531		
地93-91	2424.875	129.190	88.021	55.866	44.134	11.350	10.605	245.492	0.000	0.010	0.000	0.100	99.900	0.000	2.433	11.248		
地93-91	2425.000	126.448	88.741	53.343	46.657	11.095	10.481	240.233	0.000	0.010	0.000	0.100	99.900	0.000	2.437	11.015		
地93-91	2425.125	124.887	89.593	52.769	47.231	10.897	10.401	238.133	0.000	0.010	0.000	0.100	99.900	0.000	2.467	10.843		
地93-91	2425.250	125.915	90.539	53.842	46.158	10.761	10.365	238.333	0.000	0.010	0.000	0.100	99.900	0.000	2.508	10.736		
地93-91	2425.375	126.829	91.550	54.142	45.858	10.698	10.384	238.658	0.000	0.010	0.000	0.100	99.900	0.000	2.547	10.697		
地93-91	2425.500	126.143	92.592	52.716	47.284	10.696	10.445	237.883	0.000	0.010	0.000	0.100	99.900	0.000	2.580	10.718		
地93-91	2425.625	123.896	93.605	50.631	49.369	10.750	10.544	236.029	0.000	0.010	0.000	0.100	99.900	0.000	2.604	10.794		
地93-91	2425.750	122.411	94.523	49.595	50.405	10.859	10.679	233.958	0.000	0.010	0.000	0.100	99.900	0.000	2.620	10.928		
地93-91	2425.875	122.182	95.283	49.579	50.421	11.032	10.862	231.512	0.000	0.010	0.000	0.100	99.900	0.000	2.625	11.126		
地93-91	2426.000	122.487	95.826	60.283	39.717	11.267	11.103	228.667	0.000	0.010	0.000	0.100	99.900	0.000	2.624	11.388		
地93-91	2426.125	144.273	96.055	85.585	14.415	11.569	11.436	226.100	0.000	0.010	0.000	0.100	99.900	0.000	2.620	11.719		
地93-91	2426.250	248.097	95.983	99.900	0.100	11.944	11.895	224.833	0.000	0.010	0.000	0.100	99.900	0.000	2.617	12.128		
地93-91	2426.375	355.921	95.600	99.900	0.100	12.405	12.552	225.004	0.000	0.010	0.000	0.100	99.900	0.000	2.619	12.621		
地93-91	2426.500	461.307	94.905	99.900	0.100	12.945	13.395	226.017	0.000	0.010	0.000	0.100	99.900	0.000	2.626	13.193		
地93-91	2426.625	461.916	93.851	99.900	0.100	13.564	14.405	226.667	0.000	0.010	0.000	0.100	99.900	0.000	2.634	13.844		
地93-91	2426.750	413.775	92.503	99.900	0.100	14.264	15.535	225.958	0.000	0.010	0.000	0.100	99.900	0.000	2.638	14.574		
地93-91	2426.875	303.133	90.884	99.900	0.100	15.038	16.699	223.237	0.000	0.010	0.000	0.100	99.900	0.000	2.636	15.352		
地93-91	2427.000	192.719	89.025	75.009	24.991	15.822	17.775	218.367	0.000	0.010	0.000	0.100	99.900	0.000	2.631	16.111		
地93-91	2427.125	110.071	86.944	38.424	61.576	16.545	18.653	211.937	0.000	0.010	0.000	0.100	99.900	0.000	2.629	16.777		
地93-91	2427.250	111.975	84.727	41.083	58.917	17.126	19.229	205.725	0.000	0.010	0.000	0.100	99.900	0.000	2.639	17.254		
地93-91	2427.375	116.279	82.431	42.975	57.025	17.447	19.343	200.850	0.000	0.010	0.000	0.100	99.900	0.000	2.657	17.464		
地93-91	2427.500	114.870	80.107	39.755	60.245	17.489	19.024	197.467	0.000	0.010	0.000	0.100	99.900	0.000	2.674	17.387		
地93-91	2427.625	108.281	77.801	32.106	67.894	17.234	18.292	195.037	0.000	0.010	0.000	0.100	99.900	0.000	2.685	17.011		
地93-91	2427.750	95.826	75.506	23.044	76.956	16.678	17.202	192.975	0.000	0.010	0.000	0.100	99.900	0.000	2.685	16.328		
地93-91	2427.875	85.086	73.250	16.872	83.128	15.805	15.821	191.787	0.000	0.010	0.000	0.100	99.900	0.000	2.676	15.376		
地93-91	2428.000	78.459	71.094	15.033	84.967	14.733	14.326	192.367	0.000	0.010	0.000	0.100	99.900	0.000	2.663	14.257		
地93-91	2428.125	81.125	69.108	18.190	81.810	13.545	12.830	195.579	0.000	0.010	0.000	0.100	99.900	0.000	2.653	13.059		
地93-91	2428.250	89.428	67.288	25.132	74.868	12.332	11.428	200.583	0.000	0.010	0.000	0.100	99.900	0.000	2.649	11.879		
地93-91	2428.375	101.730	65.655	26.463	73.537	11.201	10.220	206.462	0.033	0.010	5.378	3.598	90.943	0.601	2.648	10.802		
地93-91	2428.500	113.346	64.238	22.089	77.911	10.204	9.208	212.267	0.024	0.010	4.774	8.794	78.908	0.643	2.645	9.869	干层	
地93-91	2428.625	122.601	63.121	25.622	74.378	9.368	8.395	216.996	0.019	0.010	4.304	8.810	81.653	0.684	2.634	9.101	干层	
地93-91	2428.750	125.458	62.305	26.205	73.795	8.702	7.777	220.267	0.020	0.010	4.347	9.113	82.660	0.719	2.609	8.512	干层	
地93-91	2428.875	122.601	61.847	24.202	75.798	8.226	7.362	222.037	0.025	0.215	4.829	9.642	82.119	0.746	2.575	8.093	干层	
地93-91	2429.000	115.631	61.786	20.947	79.053	7.893	7.094	222.750	0.037	0.600	5.628	10.282	80.644	0.765	2.545	7.808	干层	
地93-91	2429.125	107.824	62.170	18.253	81.747	7.681	6.947	222.975	0.056	0.770	6.464	10.813	79.207	0.776	2.526	7.639	干层	
地93-91	2429.250	103.520	62.870	17.660	82.340	7.576	6.895	223.200	0.070	0.822	6.935	10.961	78.897	0.780	2.523	7.575	干层	
地93-91	2429.375	106.186	63.865	19.505	80.495	7.574	6.931	223.425	0.062	0.706	6.681	10.643	80.074	0.778	2.531	7.602	干层	
地93-91	2429.500	113.194	65.131	23.079	76.921	7.643	7.030	223.617	0.044	0.362	5.972	10.047	82.175	0.773	2.541	7.692	干层	
地93-91	2429.625	122.716	66.656	27.121	72.879	7.765	7.180	223.933	0.027	0.010	5.015	9.450	84.149	0.765	2.548	7.828	干层	
地93-91	2429.750	129.267	68.331	29.891	70.109	7.922	7.371	224.542	0.020	0.010	4.397	9.140	84.783	0.754	2.550	7.994	干层	
地93-91	2429.875	132.390	70.072	30.695	69.305	8.102	7.597	225.462	0.000	0.010	0.000	9.170	83.833	0.000	2.549	8.177	干层	
地93-91	2430.000	130.866	71.777	40.447	59.553	8.290	7.846	226.550	0.000	0.010	0.000	5.632	89.545	0.000	2.547	8.367		
地93-91	2430.125	127.933	73.312	55.284	44.716	8.481	8.109	227.912	0.000	0.010	0.000	0.100	99.900	0.000	2.544	8.556		
地93-91	2430.250	127.057	74.618	55.329	44.671	8.669	8.380	229.792	0.000	0.010	0.000	0.100	99.900	0.000	2.543	8.743		
地93-91	2430.375	128.467	75.655	56.534	43.466	8.854	8.652	232.283	0.000	0.010	0.000	0.100	99.900	0.000	2.549	8.929		
地93-91	2430.500	129.038	76.408	55.863	44.137	9.043	8.926	234.717	0.000	0.010	0.000	0.100	99.900	0.000	2.559	9.124		
地93-91	2430.625	126.677	76.839	52.376	47.624	9.245	9.209	235.433	0.000	0.010	0.000	0.100	99.900	0.000	2.573	9.336		
地93-91	2430.750	122.259	77.031	47.020	52.980	9.473	9.522	233.548	0.000	0.010	0.000	0.100	99.900	0.000	2.586	9.584		
地93-91	2430.875	116.012	77.032	40.747	59.253	9.751	9.919	228.712	0.000	0.010	0.000	0.100	99.900	0.000	2.596	9.887		
地93-91	2431.000	109.233	76.897	34.980	65.020	10.091	10.437	221.683	0.000	0.010	0.000	0.100	99.900	0.000	2.606	10.257		
地93-91	2431.125	103.368	76.685	31.112	68.888	10.505	11.118	214.262	0.000	0.010	0.000	0.100	99.900	0.000	2.617	10.706		
地93-91	2431.250	100.701	76.493	29.879	70.121	11.007	11.988	208.179	0.000	0.010	0.000	0.100	99.900	0.000	2.625	11.252		
地93-91	2431.375	100.892	76.380	30.202	69.798	11.619	13.063	204.115	0.000	0.010	0.000	0.100	99.900	0.000	2.627	11.899		
地93-91	2431.500	101.616	76.379	30.685	69.315	12.317	14.265	201.883	0.000	0.010	0.000	0.100	99.900	0.000	2.618	12.623		
地93-91	2431.625	102.034	76.511	29.577	70.423	13.083	15.534	200.400	0.000	0.010	0.000	0.100	99.900	0.000	2.604	13.405		
地93-91	2431.750	97.883	76.734	24.980	75.020	13.889	16.794	198.606	0.000	0.010	0.000	0.100	99.900	0.000	2.597	14.204		
地93-91	2431.875	88.818	77.008	18.079	81.921	14.677	17.923	196.169	0.000	0.010	0.000	0.100	99.900	0.000	2.604	14.955		
地93-91	2432.000	77.240	77.279	11.430	88.570	15.371	18.833	193.100	0.000	0.010	0.000	0.100	99.900	0.000	2.621	15.584		
地93-91	2432.125	67.261	77.477	6.727	93.273	15.902	19.421	190.175	0.000	0.010	0.000	0.100	99.900	0.000	2.645	16.023		
地93-91	2432.250	60.406	77.567	4.389	95.611	16.203	19.610	187.667	0.000	0.010	0.000	0.100	99.900	0.000	2.667	16.197		
地93-91	2432.375	58.920	77.512	4.146	95.854	16.188	19.316	185.858	0.000	0.010	0.000	0.100	99.900	0.000	2.674	16.072		
地93-91	2432.500	59.872	77.277	4.599	95.401	15.899	18.653	185.283	0.000	0.010	0.000	0.100	99.900	0.000	2.666	15.681		
地93-91	2432.625	60.825	76.787	5.387	94.613	15.354	17.690	186.646	0.000	0.010	0.000	0.100	99.900	0.000	2.656	15.046		
地93-91	2432.750	63.453	76.045	6.952	93.048	14.586	16.511	190.208	0.000	0.010	0.000	0.100	99.900	0.000	2.653	14.202		
地93-91	2432.875	67.337	75.024	9.813	90.187	13.627	15.190	196.108	0.000	0.010	0.000	0.100	99.900	0.000	2.657	13.210		
地93-91	2433.000	74.955	73.705	14.699	85.301	12.585	13.827	203.600	0.000	0.010	0.000	0.100	99.900	0.000	2.660	12.164		
地93-91	2433.125	84.667	72.037	16.140	83.860	11.534	12.495	211.075	0.099	0.462	7.633	4.473	87.069	0.584	2.658	11.135		
地93-91	2433.250	93.389	70.103	13.864	86.136	10.537	11.259	217.025	0.086	1.122	7.346	11.056	68.823	0.624	2.644	10.186	水层	
地93-91	2433.375	98.797	67.960	15.418	84.582	9.660	10.185	220.925	0.080	1.112	7.190	11.191	71.006	0.666	2.618	9.358	水层	
地93-91	2433.500	99.635	65.692	15.096	84.904	8.906	9.269	223.050	0.085	1.215	7.324	11.509	72.341	0.705	2.589	8.655	水层	
地93-91	2433.625	95.179	63.426	13.436	86.564	8.280	8.510	224.042	0.112	1.439	7.891	11.994	72.788	0.741	2.562	8.081	水层	
地93-91	2433.750	89.809	61.315	11.567	88.433	7.783	7.899	224.608	0.152	1.891	8.508	12.507	72.758	0.772	2.544	7.640	水层	
地93-91	2433.875	83.753	59.508	9.790	90.210	7.427	7.442	225.100	0.213	2.750	9.190	13.020	72.278	0.795	2.537	7.331	水层	
地93-91	2434.000	78.611	58.155	8.449	91.551	7.186	7.105	225.667	0.285	3.825	9.784	13.464	71.626	0.810	2.534	7.132	水层	
地93-91	2434.125	74.841	57.494	7.621	92.379	7.051	6.881	226.412	0.359	4.850	10.254	13.802	70.914	0.817	2.530	7.035	水层	
地93-91	2434.250	72.898	57.518	7.592	92.408	7.010	6.766	227.225	0.413	5.113	10.540	13.931	70.496	0.817	2.517	7.032	水层	
地93-91	2434.375	75.069	58.244	8.697	91.303	7.064	6.774	228.025	0.385	4.194	10.398	13.764	70.695	0.810	2.498	7.112	水层	
地93-91	2434.500	80.744	59.633	11.392	88.608	7.184	6.882	229.000	0.303	2.782	9.909	13.264	71.779	0.800	2.481	7.253	水层	
地93-91	2434.625	92.817	61.665	16.447	83.553	7.357	7.082	230.333	0.175	1.618	8.792	12.368	74.126	0.786	2.473	7.446	水层	
地93-91	2434.750	109.081	64.091	23.716	76.284	7.578	7.366	231.800	0.082	0.998	7.253	11.276	77.195	0.771	2.478	7.684	水层	
地93-91	2434.875	126.372	66.753	32.297	67.703	7.843	7.735	233.729	0.000	0.430	0.000	10.329	79.778	0.000	2.491	7.960	水层	
地93-91	2435.000	140.921	69.492	59.075	40.925	8.135	8.159	237.000	0.000	0.010	0.000	5.977	88.448	0.000	2.507	8.258		
地93-91	2435.125	154.632	72.128	94.731	5.269	8.442	8.616	243.262	0.000	0.010	0.000	0.100	99.900	0.000	2.523	8.568		
地93-91	2435.250	162.859	74.546	99.900	0.100	8.756	9.083	251.542	0.000	0.010	0.000	0.100	99.900	0.000	2.537	8.882		
地93-91	2435.375	165.144	76.675	99.900	0.100	9.071	9.536	258.696	0.000	0.010	0.000	0.100	99.900	0.000	2.549	9.198		
地93-91	2435.500	162.859	78.476	95.782	4.218	9.388	9.962	260.967	0.000	0.010	0.000	0.100	99.900	0.000	2.562	9.516		
地93-91	2435.625	153.566	79.879	83.756	16.244	9.709	10.354	255.362	0.000	0.010	0.000	0.100	99.900	0.000	2.575	9.838		
地93-91	2435.750	143.511	80.971	69.765	30.235	10.031	10.706	245.117	0.000	0.010	0.000	0.100	99.900	0.000	2.591	10.157		
地93-91	2435.875	133.342	81.793	58.778	41.222	10.347	11.000	234.258	0.000	0.010	0.000	0.100	99.900	0.000	2.609	10.466		
地93-91	2436.000	126.448	82.384	52.901	47.099	10.646	11.237	226.033	0.000	0.010	0.000	0.100	99.900	0.000	2.625	10.756		
地93-91	2436.125	123.858	82.752	51.349	48.651	10.921	11.420	221.800	0.000	0.010	0.000	0.100	99.900	0.000	2.639	11.018		
地93-91	2436.250	124.163	82.963	51.724	48.276	11.163	11.554	220.133	0.000	0.010	0.000	0.100	99.900	0.000	2.651	11.243		
地93-91	2436.375	124.582	83.033	52.010	47.990	11.361	11.639	219.804	0.000	0.010	0.000	0.100	99.900	0.000	2.660	11.424		
地93-91	2436.500	124.620	82.954	51.352	48.648	11.519	11.688	220.183	0.000	0.010	0.000	0.100	99.900	0.000	2.660	11.565		
地93-91	2436.625	123.020	82.696	49.224	50.776	11.635	11.709	221.037	0.000	0.010	0.000	0.100	99.900	0.000	2.653	11.667		
地93-91	2436.750	120.354	82.295	46.316	53.684	11.715	11.712	221.892	0.000	0.010	0.000	0.100	99.900	0.000	2.638	11.734		
地93-91	2436.875	117.231	81.790	43.242	56.758	11.763	11.714	222.471	0.000	0.010	0.000	0.100	99.900	0.000	2.620	11.778		
地93-91	2437.000	114.108	81.231	40.080	59.920	11.801	11.733	222.650	0.000	0.010	0.000	0.100	99.900	0.000	2.602	11.819		
地93-91	2437.125	110.414	80.694	37.083	62.917	11.846	11.788	222.450	0.000	0.010	0.000	0.100	99.900	0.000	2.586	11.876		
地93-91	2437.250	107.709	80.251	35.464	64.536	11.921	11.898	222.075	0.000	0.010	0.000	0.100	99.900	0.000	2.574	11.978		
地93-91	2437.375	107.176	79.939	35.319	64.681	12.064	12.098	221.612	0.000	0.010	0.000	0.100	99.900	0.000	2.572	12.154		
地93-91	2437.500	107.557	79.759	36.173	63.827	12.288	12.394	221.100	0.000	0.010	0.000	0.100	99.900	0.000	2.574	12.417		
地93-91	2437.625	109.423	79.697	37.855	62.145	12.609	12.805	220.671	0.000	0.010	0.000	0.100	99.900	0.000	2.577	12.778		
地93-91	2437.750	111.366	79.688	39.833	60.167	13.031	13.343	220.475	0.000	0.010	0.000	0.100	99.900	0.000	2.581	13.248		
地93-91	2437.875	113.879	79.674	42.129	57.871	13.574	14.036	220.629	0.000	0.010	0.000	0.100	99.900	0.000	2.590	13.833		
地93-91	2438.000	116.241	79.595	44.151	55.849	14.220	14.851	221.100	0.000	0.010	0.000	0.100	99.900	0.000	2.599	14.512		
地93-91	2438.125	117.955	79.351	44.574	55.426	14.950	15.767	221.425	0.000	0.010	0.000	0.100	99.900	0.000	2.607	15.267		
地93-91	2438.250	116.469	78.898	41.517	58.483	15.741	16.758	221.058	0.000	0.010	0.000	0.100	99.900	0.000	2.612	16.059		
地93-91	2438.375	110.642	78.184	35.214	64.786	16.537	17.771	219.592	0.000	0.010	0.000	0.100	99.900	0.000	2.614	16.825		
地93-91	2438.500	101.768	77.176	27.514	72.486	17.256	18.700	216.950	0.000	0.010	0.000	0.100	99.900	0.000	2.614	17.487		
地93-91	2438.625	91.332	75.829	19.997	80.003	17.832	19.418	213.287	0.000	0.010	0.000	0.100	99.900	0.000	2.615	17.980		
地93-91	2438.750	80.820	74.236	14.115	85.885	18.201	19.797	209.267	0.000	0.010	0.000	0.100	99.900	0.000	2.619	18.225		
地93-91	2438.875	73.622	72.461	10.807	89.193	18.260	19.672	205.296	0.000	0.010	0.000	0.100	99.900	0.000	2.629	18.169		
地93-91	2439.000	70.232	70.580	9.176	90.824	18.034	19.114	201.700	0.000	0.010	0.000	0.100	99.900	0.000	2.644	17.835		
地93-91	2439.125	67.871	68.666	8.244	91.756	17.537	18.185	198.946	0.000	0.010	0.000	0.100	99.900	0.000	2.660	17.241		
地93-91	2439.250	67.033	66.790	7.926	92.074	16.797	16.967	197.467	0.000	0.010	0.000	0.100	99.900	0.000	2.672	16.418		
地93-91	2439.375	66.766	64.995	7.866	92.134	15.852	15.535	197.837	0.000	0.010	0.000	0.100	99.900	0.000	2.671	15.435		
地93-91	2439.500	66.880	63.315	8.093	91.907	14.812	14.038	200.333	0.000	0.010	0.000	0.100	99.900	0.000	2.653	14.385		
地93-91	2439.625	67.794	61.804	7.067	92.933	13.745	12.594	204.887	0.171	1.421	8.744	4.898	83.419	0.509	2.622	13.336		
地93-91	2439.750	68.556	60.462	5.330	94.670	12.724	11.317	210.242	0.216	3.783	9.222	12.325	58.796	0.537	2.591	12.370	水层	
地93-91	2439.875	69.546	59.308	5.854	94.146	11.841	10.341	215.471	0.269	4.413	9.664	12.897	58.956	0.565	2.571	11.551	水层	
地93-91	2440.000	70.232	58.351	6.233	93.767	11.117	9.648	219.900	0.325	5.022	10.054	13.363	59.176	0.590	2.561	10.898	水层	
地93-91	2440.125	70.499	57.633	6.493	93.507	10.571	9.208	222.971	0.375	5.455	10.347	13.675	59.485	0.609	2.559	10.425	水层	
地93-91	2440.250	70.994	57.132	6.826	93.174	10.208	8.983	224.892	0.404	5.455	10.495	13.807	59.874	0.622	2.564	10.140	水层	
地93-91	2440.375	72.403	56.866	7.297	92.703	10.040	8.957	225.825	0.394	4.993	10.446	13.760	60.317	0.627	2.568	10.032	水层	
地93-91	2440.500	74.193	56.859	7.953	92.047	10.021	9.077	225.883	0.361	4.208	10.266	13.547	60.866	0.625	2.567	10.066	水层	
地93-91	2440.625	77.392	57.194	9.046	90.954	10.134	9.330	225.250	0.297	3.226	9.867	13.153	61.642	0.619	2.559	10.221	水层	
地93-91	2440.750	82.267	57.859	10.426	89.574	10.352	9.700	224.458	0.222	2.523	9.277	12.702	62.348	0.609	2.549	10.476	水层	
地93-91	2440.875	86.571	58.867	11.666	88.334	10.661	10.177	223.967	0.174	2.225	8.778	12.365	62.527	0.595	2.540	10.803	水层	
地93-91	2441.000	89.885	60.206	12.389	87.611	11.017	10.714	224.117	0.148	2.186	8.449	12.259	61.907	0.581	2.537	11.166	水层	
地93-91	2441.125	90.113	61.873	12.417	87.583	11.390	11.278	224.987	0.153	2.399	8.516	12.393	60.550	0.567	2.540	11.533	水层	
地93-91	2441.250	89.428	63.747	12.287	87.713	11.748	11.829	226.042	0.167	2.652	8.697	12.555	59.233	0.555	2.546	11.867	水层	
地93-91	2441.375	88.971	65.737	12.700	87.300	12.044	12.301	226.683	0.177	2.650	8.812	12.507	58.773	0.546	2.552	12.127	水层	
地93-91	2441.500	92.475	67.735	14.286	85.714	12.251	12.655	226.483	0.146	2.212	8.426	12.075	59.750	0.541	2.558	12.290	水层	
地93-91	2441.625	98.759	69.589	17.045	82.955	12.349	12.853	225.437	0.000	1.579	0.000	11.344	62.011	0.000	2.568	12.343	水层	
地93-91	2441.750	108.166	71.199	30.132	69.868	12.333	12.880	224.325	0.000	0.714	0.000	6.525	78.259	0.000	2.586	12.276		
地93-91	2441.875	119.288	72.473	50.804	49.196	12.190	12.722	223.800	0.000	0.010	0.000	0.100	99.900	0.000	2.610	12.097		
地93-91	2442.000	129.343	73.349	59.698	40.302	11.956	12.442	224.250	0.000	0.010	0.000	0.100	99.900	0.000	2.633	11.834		
地93-91	2442.125	134.484	73.745	63.317	36.683	11.652	12.068	225.700	0.000	0.010	0.000	0.100	99.900	0.000	2.650	11.513		
地93-91	2442.250	134.446	73.780	60.949	39.051	11.303	11.621	227.442	0.000	0.010	0.000	0.100	99.900	0.000	2.658	11.162		
地93-91	2442.375	129.495	73.537	53.864	46.136	10.949	11.146	228.958	0.000	0.010	0.000	0.100	99.900	0.000	2.656	10.824		
地93-91	2442.500	121.268	73.114	44.205	55.795	10.636	10.696	229.900	0.000	0.010	0.000	0.100	99.900	0.000	2.642	10.542		
地93-91	2442.625	110.109	72.620	34.391	65.609	10.400	10.326	230.100	0.000	0.010	0.000	0.100	99.900	0.000	2.614	10.347		
地93-91	2442.750	100.092	72.176	27.637	72.363	10.267	10.098	229.758	0.000	0.010	0.000	0.100	99.900	0.000	2.576	10.274		
地93-91	2442.875	94.531	71.852	25.478	74.522	10.284	10.079	228.979	0.000	0.010	0.000	0.100	99.900	0.000	2.544	10.347		
地93-91	2443.000	95.826	71.688	28.225	71.775	10.443	10.254	227.850	0.000	0.010	0.000	0.100	99.900	0.000	2.530	10.568		
地93-91	2443.125	102.758	71.734	35.294	64.706	10.756	10.636	226.550	0.000	0.010	0.000	0.100	99.900	0.000	2.534	10.943		
