井名	深度	SH	SS	RT	RT.1	SP	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	GR	CAL	DEN	CNL	RT.2	解释结论	层位
耿60	2416.875	42.844	57.156	20.057	22.538	68.41	205.835	0.0	0.01	0.0	0.1	99.9	0.0	98.077	22.336	2.626	14.14	18.67		长4+5!2^(1_2)
耿60	2417.000	47.806	52.194	23.259	24.833	67.545	206.353	0.0	0.01	0.0	0.1	99.9	0.0	102.224	22.315	2.631	11.89	21.977		长4+5!2^(1_2)
耿60	2417.125	48.444	51.556	27.461	29.306	66.65	204.374	0.0	0.01	0.0	0.1	99.9	0.0	100.527	22.281	2.638	10.04	25.778		长4+5!2^(1_2)
耿60	2417.250	43.051	56.949	32.342	41.469	65.648	201.007	0.0	0.01	0.0	0.1	99.9	0.0	92.474	22.225	2.642	9.11	30.387		长4+5!2^(1_2)
耿60	2417.375	33.833	66.167	39.732	57.651	64.564	200.327	0.0	0.01	0.0	0.1	99.9	0.0	80.64	22.173	2.636	9.67	36.773		长4+5!2^(1_2)
耿60	2417.500	25.792	74.208	40.021	53.868	63.334	202.202	0.0	0.01	0.0	0.1	99.9	0.0	71.828	22.066	2.626	10.63	39.905		长4+5!2^(1_2)
耿60	2417.625	22.968	77.032	34.504	46.545	62.444	206.644	0.0	0.01	0.0	0.1	99.9	0.0	71.432	22.047	2.615	12.69	36.712		长4+5!2^(1_2)
耿60	2417.750	24.743	75.257	30.746	40.839	61.874	211.233	0.0	0.01	0.0	0.1	99.9	0.0	75.757	22.046	2.598	14.81	32.25		长4+5!2^(1_2)
耿60	2417.875	29.571	70.429	30.652	38.928	61.283	215.197	0.0	0.01	0.0	0.1	99.9	0.0	83.34	22.046	2.574	16.52	30.689		长4+5!2^(1_2)
耿60	2418.000	24.855	75.145	27.496	32.727	60.306	219.596	0.109	0.388	7.826	6.637	69.676	0.287	91.346	22.048	2.546	17.59	28.759		长4+5!2^(1_2)
耿60	2418.125	20.442	79.558	27.553	32.914	58.819	224.465	0.139	0.718	8.331	11.293	48.403	0.296	91.372	22.062	2.527	17.7	27.53	油层	长4+5!2^(1_2)
耿60	2418.250	20.061	79.939	29.981	35.206	58.163	228.823	0.208	0.889	9.143	11.716	45.748	0.284	87.926	22.079	2.523	17.81	29.009	油层	长4+5!2^(1_2)
耿60	2418.375	18.309	81.691	31.631	38.667	57.435	229.695	0.287	1.028	9.798	11.8	43.968	0.27	82.507	22.123	2.518	17.94	30.971	油层	长4+5!2^(1_2)
耿60	2418.500	16.769	83.231	33.546	37.887	56.508	229.061	0.32	1.13	10.019	11.739	42.93	0.259	79.745	22.152	2.514	17.97	32.779	油层	长4+5!2^(1_2)
耿60	2418.625	16.623	83.377	32.103	37.856	55.386	228.939	0.298	1.163	9.876	11.727	43.026	0.26	81.003	22.168	2.508	18.01	32.681	油层	长4+5!2^(1_2)
耿60	2418.750	17.527	82.473	31.744	38.007	54.207	228.845	0.252	1.146	9.536	11.718	43.579	0.265	84.176	22.206	2.494	18.33	31.887	油层	长4+5!2^(1_2)
耿60	2418.875	18.054	81.946	31.923	39.08	53.643	228.597	0.245	1.144	9.48	11.694	43.679	0.265	84.467	22.222	2.488	18.69	31.851	油层	长4+5!2^(1_2)
耿60	2419.000	17.613	82.387	30.119	37.138	53.299	228.465	0.271	1.142	9.68	11.681	44.443	0.271	82.413	22.229	2.485	18.37	30.842	油层	长4+5!2^(1_2)
耿60	2419.125	17.096	82.904	31.313	39.177	52.697	228.017	0.274	1.163	9.705	11.638	44.579	0.271	81.722	22.271	2.49	17.94	30.835	油层	长4+5!2^(1_2)
耿60	2419.250	17.114	82.886	32.264	41.749	51.906	227.462	0.256	1.197	9.566	11.584	44.01	0.265	82.5	22.308	2.495	17.5	31.884	油层	长4+5!2^(1_2)
耿60	2419.375	17.791	82.209	32.761	42.622	51.209	227.245	0.222	1.208	9.281	11.563	43.614	0.261	85.019	22.309	2.496	17.19	32.562	油层	长4+5!2^(1_2)
耿60	2419.500	19.878	80.122	31.711	41.072	51.004	227.604	0.16	1.151	8.608	11.598	43.797	0.264	91.855	22.309	2.501	17.35	32.131	油层	长4+5!2^(1_2)
耿60	2419.625	20.99	79.01	30.979	39.429	51.201	228.86	0.175	1.131	8.793	11.719	44.003	0.269	91.33	22.312	2.494	17.97	31.272	油层	长4+5!2^(1_2)
耿60	2419.750	20.992	79.008	30.381	37.757	51.172	230.168	0.189	1.155	8.951	11.846	44.065	0.273	91.125	22.383	2.494	18.46	30.621	油层	长4+5!2^(1_2)
耿60	2419.875	20.048	79.952	30.74	41.155	50.958	231.219	0.247	1.229	9.491	11.948	43.766	0.273	86.988	22.481	2.49	18.76	30.596	油层	长4+5!2^(1_2)
耿60	2420.000	17.86	82.14	31.763	48.326	50.816	231.918	0.361	1.374	10.267	12.016	43.031	0.268	80.225	22.55	2.483	18.93	31.354	油层	长4+5!2^(1_2)
耿60	2420.125	15.671	84.329	32.581	52.8	51.0	232.13	0.478	1.514	10.84	12.037	42.363	0.262	74.927	22.552	2.482	19.04	32.254	油层	长4+5!2^(1_2)
耿60	2420.250	13.391	86.609	32.306	57.326	51.0	232.121	0.698	1.647	11.609	12.036	42.257	0.26	67.532	22.551	2.477	19.03	32.416	油层	长4+5!2^(1_2)
耿60	2420.375	12.004	87.996	33.576	65.557	51.363	232.335	0.784	1.763	11.846	12.057	41.784	0.256	65.465	22.549	2.474	18.83	33.067	油层	长4+5!2^(1_2)
耿60	2420.500	11.413	88.587	34.839	73.35	51.875	232.545	0.869	1.843	12.055	12.077	40.947	0.249	63.663	22.549	2.476	18.68	34.333	油层	长4+5!2^(1_2)
耿60	2420.625	11.084	88.916	37.18	75.829	52.531	232.37	0.882	1.894	12.086	12.06	39.911	0.239	63.197	22.549	2.478	18.35	36.243	油层	长4+5!2^(1_2)
耿60	2420.750	11.165	88.835	37.829	85.436	53.288	232.056	0.83	1.873	11.961	12.03	39.27	0.233	64.079	22.549	2.478	17.89	37.569	油层	长4+5!2^(1_2)
耿60	2420.875	11.056	88.944	40.286	67.083	54.009	231.716	0.859	1.868	12.032	11.997	38.496	0.225	63.053	22.552	2.473	17.89	39.302	油层	长4+5!2^(1_2)
耿60	2421.000	11.691	88.309	36.796	53.908	55.137	231.002	0.664	1.707	11.509	11.927	39.261	0.23	67.371	22.549	2.489	18.17	38.193	油层	长4+5!2^(1_2)
耿60	2421.125	13.064	86.936	33.157	43.403	56.467	229.485	0.481	1.403	10.852	11.78	41.691	0.248	72.164	22.598	2.515	18.2	34.614	油层	长4+5!2^(1_2)
耿60	2421.250	14.987	85.013	27.362	31.511	57.617	227.378	0.302	1.056	9.906	11.576	45.809	0.279	79.149	22.657	2.532	17.99	29.682	油层	长4+5!2^(1_2)
耿60	2421.375	30.502	69.498	20.005	20.77	58.843	225.386	0.0	0.37	0.0	4.66	79.054	0.0	87.129	22.692	2.519	18.81	22.951	油层	长4+5!2^(1_2)
耿60	2421.500	44.733	55.267	17.872	20.079	60.662	220.186	0.0	0.01	0.0	0.1	99.9	0.0	94.096	22.693	2.457	21.94	18.726		长4+5!2^(1_2)
耿60	2421.625	52.831	47.169	23.307	24.39	63.328	213.933	0.0	0.01	0.0	0.1	99.9	0.0	101.308	22.692	2.344	26.04	21.131		长4+5!2^(1_2)
耿60	2421.750	60.034	39.966	20.152	20.26	65.433	222.896	0.0	0.01	0.0	0.1	99.9	0.0	106.228	22.712	2.294	32.19	21.415		长4+5!2^(1_2)
耿60	2421.875	65.742	34.258	12.521	11.472	66.986	227.854	0.0	0.01	0.0	0.1	99.9	0.0	110.106	22.898	2.301	33.68	15.576		长4+5!2^(1_2)
耿60	2422.000	69.771	30.229	6.755	6.919	68.222	240.358	0.0	0.01	0.0	0.1	99.9	0.0	112.34	23.32	2.359	31.14	9.064		长4+5!2^(1_2)
耿60	2422.125	71.976	28.024	6.023	6.262	69.349	248.482	0.0	0.01	0.0	0.1	99.9	0.0	113.404	23.899	2.443	26.27	6.316		长4+5!2^(1_2)
耿60	2422.250	74.158	25.842	9.21	9.408	70.472	240.177	0.0	0.01	0.0	0.1	99.9	0.0	115.155	24.368	2.519	20.85	7.934		长4+5!2^(1_2)
耿60	2422.375	75.404	24.596	15.549	14.229	71.446	237.637	0.0	0.01	0.0	0.1	99.9	0.0	115.381	23.971	2.555	18.16	13.011		长4+5!2^(1_2)
耿60	2422.500	74.965	25.035	17.421	15.347	72.462	233.198	0.0	0.01	0.0	0.1	99.9	0.0	114.742	23.381	2.598	17.4	16.671		长4+5!2^(1_2)
耿60	2422.625	72.306	27.694	11.458	11.794	73.089	227.878	0.0	0.01	0.0	0.1	99.9	0.0	112.161	23.134	2.619	17.22	13.846		长4+5!2^(1_2)
耿60	2422.750	68.396	31.604	11.816	13.333	73.39	228.518	0.0	0.01	0.0	0.1	99.9	0.0	109.344	23.153	2.622	17.64	11.673		长4+5!2^(1_2)
耿60	2422.875	66.138	33.862	12.226	12.836	73.619	232.391	0.0	0.01	0.0	0.1	99.9	0.0	108.544	23.194	2.62	18.82	12.062		长4+5!2^(1_2)
耿60	2423.000	67.061	32.939	13.337	13.022	73.978	238.291	0.0	0.01	0.0	0.1	99.9	0.0	110.184	23.311	2.601	19.74	12.892		长4+5!2^(1_2)
耿60	2423.125	68.889	31.111	12.619	14.271	73.952	246.439	0.0	0.01	0.0	0.1	99.9	0.0	111.265	23.406	2.6	21.36	12.907		长4+5!2^(1_2)
耿60	2423.250	69.999	30.001	12.226	17.066	73.679	251.847	0.0	0.01	0.0	0.1	99.9	0.0	111.844	23.44	2.58	21.58	12.384		长4+5!2^(1_2)
耿60	2423.375	72.79	27.21	8.598	10.235	73.397	251.805	0.0	0.01	0.0	0.1	99.9	0.0	114.643	23.467	2.572	22.37	10.051		长4+5!2^(1_2)
耿60	2423.500	78.728	21.272	6.459	8.612	73.062	249.688	0.0	0.01	0.0	0.1	99.9	0.0	119.286	23.516	2.573	23.46	7.316		长4+5!2^(1_2)
耿60	2423.625	84.27	15.73	9.907	14.934	72.341	250.8	0.0	0.01	0.0	0.1	99.9	0.0	122.031	23.583	2.552	22.17	8.526		长4+5!2^(1_3)
耿60	2423.750	81.563	18.437	13.223	17.684	70.804	253.544	0.0	0.01	0.0	0.1	99.9	0.0	117.357	23.689	2.556	17.33	11.895		长4+5!2^(1_3)
耿60	2423.875	66.595	33.405	17.48	23.25	69.223	233.84	0.0	0.01	0.0	0.1	99.9	0.0	103.183	23.676	2.565	13.42	15.776		长4+5!2^(1_3)
耿60	2424.000	35.141	64.859	34.793	40.953	67.825	214.047	0.102	0.01	7.697	5.972	68.855	0.294	87.027	23.622	2.587	10.74	27.861		长4+5!2^(1_3)
耿60	2424.125	15.651	84.349	30.892	24.482	66.44	204.39	0.125	0.01	8.1	9.346	52.502	0.262	73.482	23.583	2.602	9.84	32.454	干层	长4+5!2^(1_3)
耿60	2424.250	11.146	88.854	28.581	35.319	64.931	199.504	0.153	0.01	8.521	8.872	57.339	0.281	64.544	23.589	2.593	10.63	29.506	干层	长4+5!2^(1_3)
耿60	2424.375	8.821	91.179	33.074	45.146	63.547	201.408	0.234	0.01	9.386	9.057	54.858	0.269	58.136	23.606	2.576	11.39	31.275	干层	长4+5!2^(1_3)
耿60	2424.500	8.227	91.773	38.505	69.116	62.707	205.011	0.285	0.01	9.786	9.406	49.283	0.24	57.896	23.613	2.555	12.61	36.33	干层	长4+5!2^(1_3)
耿60	2424.625	8.073	91.927	35.328	62.091	61.657	207.428	0.351	0.01	10.208	9.641	47.987	0.238	56.268	23.643	2.532	13.94	36.6	干层	长4+5!2^(1_3)
耿60	2424.750	8.231	91.769	31.935	51.257	60.259	213.674	0.495	0.559	10.911	10.246	47.832	0.255	55.765	23.665	2.509	15.34	33.294	干层	长4+5!2^(1_3)
耿60	2424.875	8.734	91.266	28.405	54.789	58.571	219.481	0.642	0.95	11.437	10.81	48.292	0.277	56.519	23.675	2.488	16.65	29.818	油层	长4+5!2^(1_3)
耿60	2425.000	9.035	90.965	28.91	58.406	56.901	221.569	0.704	1.025	11.627	11.012	48.404	0.285	56.792	23.687	2.476	17.53	28.708	油层	长4+5!2^(1_3)
耿60	2425.125	9.351	90.649	30.779	58.697	56.491	223.594	0.755	1.167	11.768	11.209	46.65	0.275	57.46	23.683	2.463	17.22	30.031	油层	长4+5!2^(1_3)
耿60	2425.250	9.891	90.109	33.9	57.928	55.411	227.025	0.856	1.415	12.024	11.542	43.682	0.258	58.436	23.686	2.467	17.15	32.65	油层	长4+5!2^(1_3)
耿60	2425.375	10.202	89.798	37.255	65.492	54.032	229.623	0.982	1.691	12.304	11.793	40.882	0.241	58.344	23.708	2.472	17.15	35.912	油层	长4+5!2^(1_3)
耿60	2425.500	10.504	89.496	40.875	68.457	52.722	229.911	0.925	1.848	12.183	11.821	38.93	0.224	59.797	23.74	2.476	17.56	39.426	油层	长4+5!2^(1_3)
耿60	2425.625	11.499	88.501	42.24	67.22	51.908	229.894	0.759	1.873	11.78	11.82	37.838	0.215	63.653	23.762	2.478	18.41	41.693	油层	长4+5!2^(1_3)
耿60	2425.750	12.653	87.347	41.909	63.78	52.062	231.285	0.724	1.879	11.683	11.955	37.32	0.214	65.978	23.762	2.469	19.02	42.041	油层	长4+5!2^(1_3)
耿60	2425.875	13.306	86.694	37.689	54.22	51.4	233.525	0.789	1.915	11.858	12.172	38.011	0.225	66.542	23.762	2.463	19.5	39.379	油层	长4+5!2^(1_3)
耿60	2426.000	13.115	86.885	37.199	50.022	49.98	235.2	0.947	2.051	12.23	12.334	38.539	0.233	64.64	23.764	2.46	19.61	37.395	油层	长4+5!2^(1_3)
耿60	2426.125	12.362	87.638	37.481	49.373	48.852	235.847	1.11	2.238	12.553	12.397	38.387	0.233	62.188	23.765	2.462	19.37	37.368	油层	长4+5!2^(1_3)
耿60	2426.250	11.836	88.164	41.82	49.75	48.392	235.558	1.134	2.399	12.596	12.369	37.173	0.221	61.482	23.764	2.464	19.02	40.083	油层	长4+5!2^(1_3)
耿60	2426.375	12.317	87.683	34.938	37.945	48.419	236.151	1.029	2.32	12.4	12.427	38.249	0.232	63.964	23.762	2.464	18.86	37.694	油层	长4+5!2^(1_3)
耿60	2426.500	13.489	86.511	33.36	35.699	48.266	239.298	1.066	2.293	12.472	12.732	39.363	0.25	66.423	23.751	2.461	19.24	33.992	油层	长4+5!2^(1_3)
耿60	2426.625	15.133	84.867	28.497	27.186	48.296	243.482	1.084	2.231	12.505	13.138	40.575	0.272	70.29	23.739	2.463	18.65	30.444	油层	长4+5!2^(1_3)
耿60	2426.750	17.129	82.871	28.854	27.17	48.278	247.211	1.059	2.2	12.457	13.5	40.762	0.284	74.486	23.714	2.474	19.34	28.711	油层	长4+5!2^(1_3)
耿60	2426.875	27.405	72.595	32.118	28.54	48.179	250.255	0.914	0.898	12.158	5.519	76.043	0.27	80.41	23.701	2.487	20.57	30.811	油层	长4+5!2^(1_3)
耿60	2427.000	38.796	61.204	33.02	33.988	48.112	253.664	0.0	0.01	0.0	0.1	99.9	0.0	88.997	23.707	2.493	21.48	32.659	油层	长4+5!2^(1_3)
耿60	2427.125	49.475	50.525	17.579	16.317	48.306	255.938	0.0	0.01	0.0	0.1	99.9	0.0	99.759	23.697	2.493	21.85	23.761		长4+5!2^(1_3)
耿60	2427.250	58.55	41.45	16.066	14.84	47.999	253.209	0.0	0.01	0.0	0.1	99.9	0.0	105.315	23.727	2.479	20.05	16.671		长4+5!2^(1_3)
耿60	2427.375	58.897	41.103	20.515	21.632	47.239	246.306	0.0	0.01	0.0	0.1	99.9	0.0	102.116	23.703	2.486	18.27	18.733		长4+5!2^(1_3)
耿60	2427.500	50.83	49.17	28.742	28.861	46.159	239.675	0.0	0.01	0.0	0.1	99.9	0.0	93.038	23.661	2.493	16.75	25.448		长4+5!2^(1_3)
耿60	2427.625	40.409	59.591	41.885	43.703	44.891	233.841	0.343	0.01	10.162	0.1	99.9	0.238	83.155	23.604	2.495	15.93	36.623		长4+5!2^(1_3)
耿60	2427.750	24.831	75.169	56.139	59.509	43.669	229.15	0.36	1.098	10.259	6.993	59.867	0.188	77.532	23.535	2.494	16.08	50.432	油层	长4+5!2^(1_3)
耿60	2427.875	17.206	82.794	58.982	68.351	43.105	227.198	0.32	1.804	10.021	11.558	32.74	0.169	77.861	23.516	2.489	16.61	57.844	油层	长4+5!2^(1_3)
耿60	2428.000	17.112	82.888	52.537	63.693	42.541	228.249	0.356	1.917	10.236	11.66	33.32	0.176	76.85	23.5	2.485	17.02	55.118	油层	长4+5!2^(1_3)
耿60	2428.125	16.375	83.625	45.332	56.482	42.049	230.789	0.48	2.17	10.846	11.907	35.026	0.194	73.526	23.434	2.48	17.57	48.217	油层	长4+5!2^(1_3)
耿60	2428.250	15.3	84.7	46.493	62.356	41.538	233.096	0.635	2.461	11.415	12.13	35.234	0.2	70.366	23.324	2.479	18.07	46.028	油层	长4+5!2^(1_3)
耿60	2428.375	14.352	85.648	46.164	61.68	41.043	233.752	0.735	2.651	11.714	12.194	34.972	0.199	68.151	23.203	2.479	18.44	46.296	油层	长4+5!2^(1_3)
耿60	2428.500	13.383	86.617	44.267	59.738	40.76	233.317	0.823	2.743	11.944	12.152	35.572	0.203	65.503	23.132	2.47	18.76	45.027	油层	长4+5!2^(1_3)
耿60	2428.625	12.908	87.092	42.232	55.071	40.965	233.529	0.851	2.781	12.013	12.172	36.328	0.21	65.055	23.141	2.455	18.7	43.047	油层	长4+5!2^(1_3)
耿60	2428.750	12.26	87.74	41.306	54.141	41.127	233.503	0.976	2.813	12.292	12.17	36.923	0.215	62.349	22.991	2.439	18.46	41.677	油层	长4+5!2^(1_3)
耿60	2428.875	11.621	88.379	39.195	47.525	41.25	233.484	1.036	2.83	12.413	12.168	37.682	0.222	61.164	22.935	2.434	18.54	40.04	油层	长4+5!2^(1_3)
耿60	2429.000	11.33	88.67	41.6	48.77	41.353	232.717	1.012	2.811	12.364	12.094	37.599	0.219	60.863	22.998	2.445	18.8	40.637	油层	长4+5!2^(1_3)
耿60	2429.125	10.995	89.005	44.16	53.439	41.525	231.187	0.976	2.78	12.291	11.945	36.877	0.21	60.033	23.078	2.464	18.94	43.135	油层	长4+5!2^(1_3)
耿60	2429.250	10.719	89.281	44.276	52.961	42.038	230.332	0.957	2.739	12.25	11.862	36.622	0.206	59.57	22.952	2.467	18.78	44.229	油层	长4+5!2^(1_3)
耿60	2429.375	11.001	88.999	41.682	50.699	42.746	230.692	0.9	2.649	12.127	11.897	37.182	0.211	61.118	22.767	2.454	18.6	42.72	油层	长4+5!2^(1_3)
耿60	2429.500	11.477	88.523	41.046	48.795	43.238	230.607	0.838	2.51	11.982	11.889	37.828	0.217	62.424	22.629	2.445	18.37	41.3	油层	长4+5!2^(1_3)
耿60	2429.625	11.629	88.371	39.386	51.53	43.596	229.865	0.801	2.373	11.889	11.817	38.617	0.222	62.572	22.528	2.442	18.15	40.05	油层	长4+5!2^(1_3)
耿60	2429.750	11.556	88.444	40.062	54.79	44.069	229.726	0.812	2.334	11.916	11.803	38.774	0.223	62.179	22.454	2.445	17.95	39.791	油层	长4+5!2^(1_3)
耿60	2429.875	11.647	88.353	38.385	55.1	44.933	229.959	0.796	2.273	11.877	11.826	39.079	0.226	62.786	22.411	2.451	17.82	39.056	油层	长4+5!2^(1_3)
耿60	2430.000	11.707	88.293	39.526	55.716	45.702	229.573	0.779	2.189	11.833	11.789	39.174	0.226	62.818	22.418	2.455	18.14	39.069	油层	长4+5!2^(1_3)
耿60	2430.125	11.91	88.09	40.669	57.534	46.69	228.633	0.695	2.084	11.6	11.697	38.867	0.221	64.123	22.412	2.461	17.95	40.211	油层	长4+5!2^(1_3)
耿60	2430.250	11.456	88.544	46.461	64.608	47.618	225.972	0.672	1.966	11.532	11.439	37.85	0.207	62.115	22.314	2.474	17.24	44.142	油层	长4+5!2^(1_3)
耿60	2430.375	10.616	89.384	48.047	64.827	48.703	223.203	0.635	1.857	11.415	11.171	37.215	0.196	60.458	22.22	2.493	16.16	47.412	油层	长4+5!2^(1_3)
耿60	2430.500	10.457	89.543	48.912	62.016	50.27	220.571	0.518	1.662	11.0	10.916	37.495	0.193	61.816	22.198	2.51	14.92	48.566	油层	长4+5!2^(1_3)
耿60	2430.625	10.464	89.536	47.182	52.656	52.577	217.791	0.444	1.425	10.688	10.646	38.578	0.195	62.031	22.161	2.522	13.74	47.875	油层	长4+5!2^(1_3)
耿60	2430.750	11.0	89.0	37.934	52.632	54.834	217.943	0.395	1.237	10.452	10.661	41.47	0.216	64.45	22.111	2.535	12.79	41.637	油层	长4+5!2^(1_3)
耿60	2430.875	12.552	87.448	38.46	46.925	56.622	228.134	0.61	1.489	11.336	11.649	40.127	0.23	66.163	22.069	2.519	15.07	38.249	油层	长4+5!2^(1_3)
耿60	2431.000	14.902	85.098	41.161	40.021	58.9	239.01	0.824	1.779	11.947	12.704	36.362	0.222	71.175	22.051	2.49	18.83	40.079	油层	长4+5!2^(1_3)
耿60	2431.125	26.764	73.236	34.671	26.032	62.065	245.186	0.0	0.739	0.0	5.266	73.968	0.0	80.698	22.049	2.451	22.56	37.269	油层	长4+5!2^(1_3)
耿60	2431.250	41.661	58.339	19.287	16.589	65.667	249.006	0.0	0.01	0.0	0.1	99.9	0.0	93.262	22.047	2.408	24.72	25.447		长4+5!2^(1_3)
耿60	2431.375	54.964	45.036	16.323	13.97	66.693	250.808	0.0	0.01	0.0	0.1	99.9	0.0	104.598	22.046	2.454	20.5	17.51		长4+5!2^(1_3)
耿60	2431.500	65.464	34.536	15.368	14.939	67.673	251.846	0.0	0.01	0.0	0.1	99.9	0.0	110.792	21.963	2.513	18.92	15.75		长4+5!2^(1_3)
耿60	2431.625	71.513	28.487	13.007	15.587	69.906	250.782	0.0	0.01	0.0	0.1	99.9	0.0	113.883	21.904	2.585	18.71	13.952		长4+5!2^(2_1)
耿60	2431.750	74.18	25.82	11.951	14.718	72.64	249.808	0.0	0.01	0.0	0.1	99.9	0.0	114.865	21.88	2.627	19.9	12.374		长4+5!2^(2_1)
耿60	2431.875	75.146	24.854	12.168	13.521	74.891	249.142	0.0	0.01	0.0	0.1	99.9	0.0	115.288	21.878	2.619	21.75	12.081		长4+5!2^(2_1)
耿60	2432.000	77.491	22.509	11.625	13.066	76.068	248.558	0.0	0.01	0.0	0.1	99.9	0.0	117.565	21.875	2.599	22.06	11.842		长4+5!2^(2_1)
耿60	2432.125	79.724	20.276	11.325	12.804	76.94	250.508	0.0	0.01	0.0	0.1	99.9	0.0	118.457	21.878	2.56	21.35	11.445		长4+5!2^(2_1)
耿60	2432.250	80.858	19.142	9.775	10.507	77.771	251.419	0.0	0.01	0.0	0.1	99.9	0.0	119.063	21.889	2.569	19.38	10.396		长4+5!2^(2_1)
耿60	2432.375	80.571	19.429	8.93	9.737	78.736	247.757	0.0	0.01	0.0	0.1	99.9	0.0	118.354	21.851	2.599	18.21	9.268		长4+5!2^(2_1)
耿60	2432.500	78.75	21.25	11.498	12.929	79.58	244.229	0.0	0.01	0.0	0.1	99.9	0.0	116.885	21.776	2.632	18.06	10.47		长4+5!2^(2_1)
耿60	2432.625	76.812	23.188	12.712	14.788	79.991	240.598	0.0	0.01	0.0	0.1	99.9	0.0	115.77	21.718	2.656	18.05	12.226		长4+5!2^(2_1)
耿60	2432.750	75.211	24.789	13.409	14.364	80.401	234.544	0.0	0.01	0.0	0.1	99.9	0.0	114.754	21.719	2.667	17.42	13.13		长4+5!2^(2_1)
耿60	2432.875	73.118	26.882	14.9	13.255	81.278	232.002	0.0	0.01	0.0	0.1	99.9	0.0	113.085	21.721	2.667	16.3	14.303		长4+5!2^(2_1)
耿60	2433.000	69.868	30.132	16.51	13.852	81.74	240.145	0.0	0.01	0.0	0.1	99.9	0.0	110.458	21.719	2.657	15.32	15.865		长4+5!2^(2_1)
耿60	2433.125	65.595	34.405	15.157	15.145	82.02	252.245	0.0	0.01	0.0	0.1	99.9	0.0	107.113	21.718	2.617	16.13	15.699		长4+5!2^(2_1)
耿60	2433.250	61.591	38.409	13.322	13.51	82.367	262.237	0.0	0.01	0.0	0.1	99.9	0.0	104.386	21.718	2.541	19.54	14.057		长4+5!2^(2_1)
耿60	2433.375	60.485	39.515	11.134	12.674	82.823	269.975	0.0	0.01	0.0	0.1	99.9	0.0	104.817	21.715	2.441	25.08	12.01		长4+5!2^(2_1)
耿60	2433.500	67.726	32.274	9.297	10.335	83.13	275.275	0.0	0.01	0.0	0.1	99.9	0.0	113.277	21.737	2.388	29.68	10.032		长4+5!2^(2_1)
耿60	2433.625	78.085	21.915	7.927	8.755	83.521	277.326	0.0	0.01	0.0	0.1	99.9	0.0	119.459	22.162	2.391	26.72	8.476		长4+5!2^(2_1)
耿60	2433.750	85.82	14.18	8.576	9.434	83.81	277.595	0.0	0.01	0.0	0.1	99.9	0.0	123.468	22.529	2.441	23.0	8.316		长4+5!2^(2_1)
耿60	2433.875	88.448	11.552	13.754	14.808	83.957	272.759	0.0	0.01	0.0	0.1	99.9	0.0	123.46	22.344	2.5	20.73	11.681		长4+5!2^(2_1)
耿60	2434.000	84.55	15.45	18.017	17.227	84.0	263.663	0.0	0.01	0.0	0.1	99.9	0.0	119.507	21.545	2.53	20.03	16.31		长4+5!2^(2_1)
耿60	2434.125	82.556	17.444	14.219	13.507	84.0	254.71	0.0	0.01	0.0	0.1	99.9	0.0	120.137	21.475	2.548	20.53	15.74		长4+5!2^(2_1)
耿60	2434.250	81.516	18.484	16.2	16.144	84.192	246.125	0.0	0.01	0.0	0.1	99.9	0.0	118.627	21.468	2.548	19.48	15.407		长4+5!2^(2_1)
耿60	2434.375	78.255	21.745	20.163	20.463	84.066	240.528	0.0	0.01	0.0	0.1	99.9	0.0	116.16	21.469	2.558	18.73	18.576		长4+5!2^(2_1)
耿60	2434.500	72.404	27.596	18.24	19.869	83.835	237.42	0.0	0.01	0.0	0.1	99.9	0.0	111.278	21.471	2.579	18.0	19.01		长4+5!2^(2_1)
耿60	2434.625	65.246	34.754	15.401	16.807	83.659	234.981	0.0	0.01	0.0	0.1	99.9	0.0	106.096	21.471	2.601	17.39	16.537		长4+5!2^(2_1)
耿60	2434.750	62.083	37.917	12.488	13.983	83.534	233.799	0.0	0.01	0.0	0.1	99.9	0.0	105.708	21.471	2.614	17.57	13.654		长4+5!2^(2_1)
耿60	2434.875	63.554	36.446	11.899	12.75	83.073	233.897	0.0	0.01	0.0	0.1	99.9	0.0	107.796	21.469	2.61	18.97	12.135		长4+5!2^(2_1)
耿60	2435.000	68.22	31.78	12.976	14.389	83.086	231.805	0.0	0.01	0.0	0.1	99.9	0.0	112.023	21.47	2.598	19.05	12.544		长4+5!2^(2_1)
耿60	2435.125	71.74	28.26	14.887	16.859	83.125	231.015	0.0	0.01	0.0	0.1	99.9	0.0	113.343	21.471	2.593	18.38	14.122		长4+5!2^(2_1)
耿60	2435.250	70.428	29.572	17.71	20.402	82.898	231.232	0.0	0.01	0.0	0.1	99.9	0.0	110.939	21.469	2.592	16.99	16.58		长4+5!2^(2_1)
耿60	2435.375	64.565	35.435	17.823	20.019	82.362	231.148	0.0	0.01	0.0	0.1	99.9	0.0	105.481	21.467	2.592	15.52	17.778		长4+5!2^(2_1)
耿60	2435.500	55.798	44.202	18.925	21.213	81.952	233.136	0.0	0.01	0.0	0.1	99.9	0.0	97.754	21.468	2.589	16.5	18.484		长4+5!2^(2_1)
耿60	2435.625	48.186	51.814	23.555	26.434	81.69	238.595	0.0	0.01	0.0	0.1	99.9	0.0	92.258	21.469	2.574	19.23	21.701		长4+5!2^(2_1)
耿60	2435.750	45.301	54.699	26.835	30.404	81.701	242.65	0.0	0.01	0.0	0.1	99.9	0.0	91.677	21.47	2.547	23.0	25.522		长4+5!2^(2_1)
