井名	深度	GR	SP	SH	SS	RT	RT.1	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	CAL	DEN	CNL	RT.2	解释结论	层位
耿203	2299.875	85.803	66.023	44.404	55.596	12.731	11.168	213.259	0.0	0.01	0.0	0.1	99.9	0.0	26.577	2.554	23.149	12.261		长4+5!2^(2_2)
耿203	2300.000	90.018	65.981	52.602	47.398	12.041	11.071	223.518	0.0	0.01	0.0	0.1	99.9	0.0	26.689	2.523	29.904	11.711		长4+5!2^(2_2)
耿203	2300.125	95.474	65.941	58.977	41.023	11.537	11.058	235.709	0.0	0.01	0.0	0.1	99.9	0.0	26.675	2.505	35.447	11.276		长4+5!2^(2_2)
耿203	2300.250	98.949	65.836	60.338	39.662	11.114	11.477	254.072	0.0	0.01	0.0	0.1	99.9	0.0	26.557	2.487	37.464	10.873		长4+5!2^(2_2)
耿203	2300.375	99.657	65.741	60.598	39.402	10.785	12.461	271.764	0.0	0.01	0.0	0.1	99.9	0.0	26.367	2.451	35.538	10.653		长4+5!2^(2_2)
耿203	2300.500	99.773	65.709	60.497	39.503	10.631	13.42	280.462	0.0	0.01	0.0	0.1	99.9	0.0	26.136	2.408	32.162	10.598		长4+5!2^(2_2)
耿203	2300.625	99.503	65.715	58.717	41.283	10.618	13.986	281.633	0.0	0.01	0.0	0.1	99.9	0.0	25.976	2.388	29.158	10.647		长4+5!2^(2_2)
耿203	2300.750	98.323	65.73	56.38	43.62	10.799	14.016	274.266	0.0	0.01	0.0	0.1	99.9	0.0	25.894	2.403	26.547	11.026		长4+5!2^(2_2)
耿203	2300.875	97.194	65.738	56.847	43.153	11.211	13.74	262.651	0.0	0.01	0.0	0.1	99.9	0.0	25.828	2.466	24.476	11.489		长4+5!2^(2_2)
耿203	2301.000	97.903	65.766	60.603	39.397	11.678	13.692	253.738	0.0	0.01	0.0	0.1	99.9	0.0	25.773	2.542	23.465	11.962		长4+5!2^(2_2)
耿203	2301.125	100.067	65.838	62.905	37.095	12.18	13.827	248.242	0.0	0.01	0.0	0.1	99.9	0.0	25.742	2.58	23.413	12.505		长4+5!2^(2_2)
耿203	2301.250	101.334	66.014	64.157	35.843	12.832	14.075	245.694	0.0	0.01	0.0	0.1	99.9	0.0	25.732	2.59	24.19	13.321		长4+5!2^(2_3)
耿203	2301.375	102.287	66.158	67.221	32.779	13.563	14.512	245.803	0.0	0.01	0.0	0.1	99.9	0.0	25.725	2.592	25.515	13.925		长4+5!2^(2_3)
耿203	2301.500	104.129	66.211	70.887	29.113	14.048	14.984	247.349	0.0	0.01	0.0	0.1	99.9	0.0	25.718	2.592	26.75	14.232		长4+5!2^(2_3)
耿203	2301.625	105.975	66.219	72.629	27.371	14.304	15.406	249.302	0.0	0.01	0.0	0.1	99.9	0.0	25.714	2.587	27.592	14.413		长4+5!2^(2_3)
耿203	2301.750	106.609	66.279	71.424	28.576	14.399	15.653	251.969	0.0	0.01	0.0	0.1	99.9	0.0	25.714	2.579	27.676	14.378		长4+5!2^(2_3)
耿203	2301.875	105.773	66.401	68.653	31.347	14.327	15.634	254.834	0.0	0.01	0.0	0.1	99.9	0.0	25.718	2.569	26.729	14.25		长4+5!2^(2_3)
耿203	2302.000	104.287	66.513	66.489	33.511	14.218	15.463	256.829	0.0	0.01	0.0	0.1	99.9	0.0	25.727	2.56	25.156	14.17		长4+5!2^(2_3)
耿203	2302.125	103.268	66.538	66.247	33.753	14.151	15.253	257.788	0.0	0.01	0.0	0.1	99.9	0.0	25.736	2.563	23.553	14.122		长4+5!2^(2_3)
耿203	2302.250	103.417	66.371	68.537	31.463	14.079	14.887	256.169	0.0	0.01	0.0	0.1	99.9	0.0	25.743	2.574	22.319	14.014		长4+5!2^(2_3)
耿203	2302.375	104.746	66.181	71.029	28.971	13.939	14.293	251.843	0.0	0.01	0.0	0.1	99.9	0.0	25.753	2.59	21.811	13.827		长4+5!2^(2_3)
耿203	2302.500	106.116	66.056	73.361	26.639	13.746	13.783	246.828	0.0	0.01	0.0	0.1	99.9	0.0	25.767	2.6	22.236	13.626		长4+5!2^(2_3)
耿203	2302.625	107.405	65.936	75.87	24.13	13.55	13.514	242.375	0.0	0.01	0.0	0.1	99.9	0.0	25.782	2.591	23.538	13.437		长4+5!2^(2_3)
耿203	2302.750	108.652	65.631	77.521	22.479	13.289	13.507	240.047	0.0	0.01	0.0	0.1	99.9	0.0	25.794	2.566	25.979	13.067		长4+5!2^(2_3)
耿203	2302.875	109.276	65.262	76.857	23.143	12.902	13.652	241.315	0.0	0.01	0.0	0.1	99.9	0.0	25.802	2.525	28.734	12.654		长4+5!2^(2_3)
耿203	2303.000	108.187	64.929	69.351	30.649	12.526	13.528	245.744	0.0	0.01	0.0	0.1	99.9	0.0	25.802	2.481	29.779	12.334		长4+5!2^(2_3)
耿203	2303.125	103.923	64.634	60.765	39.235	12.243	12.956	251.754	0.0	0.01	0.0	0.1	99.9	0.0	25.797	2.459	28.558	12.107		长4+5!2^(2_3)
耿203	2303.250	99.172	64.288	55.083	44.917	12.087	12.13	258.183	0.0	0.01	0.0	0.1	99.9	0.0	25.8	2.454	25.676	12.058		长4+5!2^(2_3)
耿203	2303.375	95.62	64.027	50.048	49.952	12.119	11.615	261.8	0.0	0.01	0.0	0.1	99.9	0.0	25.836	2.452	22.634	12.211		长4+5!2^(2_3)
耿203	2303.500	92.014	63.878	43.792	56.208	12.328	11.97	259.926	0.0	0.01	0.0	0.1	99.9	0.0	25.929	2.442	21.428	12.503		长4+5!2^(2_3)
耿203	2303.625	87.573	63.758	38.381	61.619	12.656	12.972	254.213	0.0	0.01	0.0	0.1	99.9	0.0	26.034	2.426	22.338	12.884		长4+5!2^(2_3)
耿203	2303.750	83.756	63.561	35.593	64.407	13.208	14.261	246.526	0.0	0.01	0.0	0.1	99.9	0.0	26.101	2.415	23.909	13.694		长4+5!2^(2_3)
耿203	2303.875	81.742	63.374	34.513	65.487	14.093	15.688	240.573	0.0	0.01	0.0	0.1	99.9	0.0	26.087	2.416	24.33	14.69		长4+5!2^(2_3)
耿203	2304.000	80.833	63.237	33.461	66.539	15.104	17.247	239.409	0.514	3.667	10.984	13.068	54.987	0.447	25.939	2.428	22.979	15.724	差油层	长4+5!2^(2_3)
耿203	2304.125	79.886	63.084	32.171	67.829	16.235	19.614	240.358	0.566	4.405	11.182	13.312	52.256	0.422	25.73	2.444	20.796	17.002	差油层	长4+5!2^(2_3)
耿203	2304.250	78.647	62.744	30.277	69.723	17.907	24.201	237.452	0.519	3.937	11.008	12.781	50.54	0.384	25.553	2.464	18.936	19.262	差油层	长4+5!2^(2_3)
耿203	2304.375	76.697	62.414	27.07	72.93	20.242	29.671	228.949	0.371	2.708	10.325	11.73	50.462	0.352	25.428	2.491	18.044	21.709	差油层	长4+5!2^(2_3)
耿203	2304.500	73.301	62.166	22.011	77.989	22.583	31.027	218.942	0.265	2.081	9.635	11.015	50.116	0.328	25.388	2.52	18.189	23.89	差油层	长4+5!2^(2_3)
耿203	2304.625	68.315	61.909	17.649	82.351	24.955	28.527	210.573	0.223	1.808	9.282	10.547	48.862	0.304	25.425	2.532	18.854	26.55	差油层	长4+5!2^(2_3)
耿203	2304.750	64.081	61.518	15.733	84.267	28.485	25.985	206.702	0.227	2.202	9.319	10.597	44.75	0.268	25.492	2.531	19.485	31.383	差油层	长4+5!2^(2_3)
耿203	2304.875	61.788	61.211	13.551	86.449	33.377	24.778	208.762	0.283	4.012	9.772	11.453	39.331	0.24	25.555	2.525	19.811	36.363	差油层	长4+5!2^(2_3)
耿203	2305.000	58.814	61.041	10.129	89.871	37.474	24.838	214.075	0.433	7.948	10.635	12.697	35.057	0.226	25.604	2.518	19.765	39.137	差油层	长4+5!2^(2_3)
耿203	2305.125	54.51	60.943	7.202	92.798	39.693	25.386	219.547	0.713	13.626	11.653	13.804	32.182	0.22	25.628	2.511	19.417	40.526	差油层	长4+5!2^(2_3)
耿203	2305.250	51.057	60.999	6.392	93.608	40.134	26.408	223.799	1.058	17.152	12.455	14.404	31.498	0.224	25.629	2.504	18.768	39.547	差油层	长4+5!2^(2_3)
耿203	2305.375	50.229	61.104	6.76	93.24	38.52	28.007	226.096	1.241	16.762	12.781	14.529	32.476	0.235	25.627	2.499	17.969	36.982	差油层	长4+5!2^(2_3)
耿203	2305.500	51.236	61.204	8.838	91.162	35.809	29.036	226.5	1.204	13.199	12.718	14.181	34.694	0.25	25.627	2.498	17.462	34.053	差油层	长4+5!2^(2_3)
耿203	2305.625	54.437	61.358	12.133	87.867	32.73	28.791	226.307	1.012	9.577	12.365	13.694	37.717	0.27	25.63	2.497	17.405	30.748	差油层	长4+5!2^(2_3)
耿203	2305.750	58.717	61.801	15.427	84.573	29.053	27.177	226.59	0.825	6.983	11.949	13.333	41.649	0.302	25.636	2.495	17.794	26.515	差油层	长4+5!2^(2_3)
耿203	2305.875	63.026	62.293	20.208	79.792	25.043	24.245	227.519	0.0	4.941	0.0	12.904	46.078	0.0	25.643	2.494	18.598	22.838	差油层	长4+5!2^(2_3)
耿203	2306.000	69.294	62.698	30.085	69.915	22.077	21.482	228.718	0.0	2.99	0.0	12.01	50.58	0.0	25.652	2.502	19.539	20.938	差油层	长4+5!2^(2_3)
耿203	2306.125	79.245	63.101	42.976	57.024	20.27	19.584	230.031	0.0	0.01	0.0	0.1	99.9	0.0	25.658	2.515	20.49	19.269		长4+5!2^(2_3)
耿203	2306.250	88.78	63.757	49.801	50.199	18.476	17.832	231.914	0.0	0.01	0.0	0.1	99.9	0.0	25.66	2.53	21.628	17.289		长4+5!2^(2_3)
耿203	2306.375	93.434	64.35	54.982	45.018	16.588	16.086	234.402	0.0	0.01	0.0	0.1	99.9	0.0	25.661	2.546	22.837	15.537		长4+5!2^(2_3)
耿203	2306.500	96.966	64.757	60.84	39.16	15.204	14.829	236.72	0.0	0.01	0.0	0.1	99.9	0.0	25.664	2.563	23.522	14.704		长4+5!2^(2_3)
耿203	2306.625	100.494	65.072	65.539	34.461	14.442	14.159	238.921	0.0	0.01	0.0	0.1	99.9	0.0	25.666	2.575	23.543	14.049		长4+5!2^(2_3)
耿203	2306.750	102.877	65.388	66.687	33.313	13.801	13.672	241.575	0.0	0.01	0.0	0.1	99.9	0.0	25.667	2.581	23.335	13.431		长4+5!2^(2_3)
耿203	2306.875	103.371	65.578	66.342	33.658	13.246	13.372	244.19	0.0	0.01	0.0	0.1	99.9	0.0	25.666	2.585	23.36	12.968		长4+5!2^(2_3)
耿203	2307.000	102.716	65.601	62.142	37.858	12.911	13.309	245.364	0.0	0.01	0.0	0.1	99.9	0.0	25.664	2.586	23.753	12.824		长4+5!2^(2_3)
耿203	2307.125	99.958	65.514	55.966	44.034	12.804	13.415	245.207	0.0	0.01	0.0	0.1	99.9	0.0	25.662	2.585	24.254	12.774		长4+5!2^(2_3)
耿203	2307.250	96.448	65.284	52.768	47.232	12.822	13.581	243.995	0.0	0.01	0.0	0.1	99.9	0.0	25.66	2.585	24.243	12.893		长4+5!2^(2_3)
耿203	2307.375	94.433	65.035	50.332	49.668	12.986	13.799	241.939	0.0	0.01	0.0	0.1	99.9	0.0	25.659	2.585	23.314	13.126		长4+5!2^(2_3)
耿203	2307.500	92.682	64.808	47.295	52.705	13.214	14.017	240.072	0.0	0.01	0.0	0.1	99.9	0.0	25.656	2.585	21.999	13.345		长4+5!2^(2_3)
耿203	2307.625	90.726	64.602	45.584	54.416	13.452	14.227	238.395	0.0	0.01	0.0	0.1	99.9	0.0	25.652	2.582	20.926	13.611		长4+5!2^(2_3)
耿203	2307.750	89.582	64.303	44.539	55.461	13.78	14.529	235.993	0.0	0.01	0.0	0.1	99.9	0.0	25.649	2.58	20.324	14.031		长4+5!2^(2_3)
耿203	2307.875	88.567	64.081	41.882	58.118	14.219	14.99	232.822	0.0	0.01	0.0	0.1	99.9	0.0	25.648	2.579	20.187	14.499		长4+5!2^(2_3)
耿203	2308.000	86.374	64.013	38.128	61.872	14.625	15.463	230.432	0.0	0.01	0.0	0.1	99.9	0.0	25.65	2.582	20.185	14.814		长4+5!2^(2_3)
耿203	2308.125	83.467	63.968	34.846	65.154	14.958	15.773	229.048	0.0	0.01	0.0	0.1	99.9	0.0	25.656	2.585	19.937	15.174		长4+5!2^(2_3)
耿203	2308.250	81.283	63.88	34.775	65.225	15.347	15.926	228.063	0.0	0.01	0.0	0.1	99.9	0.0	25.666	2.587	19.199	15.605		长4+5!2^(2_3)
耿203	2308.375	81.421	63.844	35.886	64.114	15.768	16.013	227.071	0.0	0.01	0.0	0.1	99.9	0.0	25.686	2.582	18.098	16.012		
耿203	2308.500	82.221	63.86	36.203	63.797	16.091	16.245	225.778	0.0	0.01	0.0	0.1	99.9	0.0	25.728	2.567	17.395	16.208		
耿203	2308.625	81.951	63.87	33.353	66.647	16.256	16.675	223.981	0.0	0.01	0.0	0.1	99.9	0.0	25.782	2.548	17.486	16.328		
耿203	2224.000--2308.625(平均)	89.411	61.156	47.874	52.126	12.582	13.175	238.188	1.456	0.648	1.511	1.876	94.357	0.066	26.544	2.44	25.044	12.589		
耿203	2224.000--2308.625(最大)	131.508	68.839	99.9	94.238	40.134	39.593	437.348	359.645	19.559	24.322	19.651	99.9	0.793	33.7	2.65	95.894	40.526		
耿203	2224.000--2308.625(最小)	49.203	46.664	5.762	0.1	5.406	4.433	175.003	0.0	0.01	0.0	0.1	31.498	0.0	24.613	1.688	9.595	5.386		
