井名	深度	GR	SP	SH	SS	IR4A	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	DEN	RT	解释结论	层位
地72-94	2280.750	97.514	88.056	56.043	43.957	13.690	248.640	0.351	9.057	10.211	9.439	64.245	0.497	2.439	13.690		
地72-94	2280.875	80.085	86.226	26.393	73.607	13.879	239.040	0.524	9.264	11.024	14.220	44.277	0.491	2.422	13.879	差油层	
地72-94	2281.000	69.319	84.734	18.515	81.485	13.772	234.515	0.720	3.954	11.672	12.563	49.513	0.493	2.412	13.772	差油层	
地72-94	2281.125	66.763	83.682	15.639	84.361	13.482	235.497	0.863	3.205	12.040	12.254	51.087	0.500	2.410	13.482	差油层	
地72-94	2281.250	67.701	83.075	15.542	84.458	13.269	237.584	0.915	3.899	12.160	12.670	49.980	0.506	2.413	13.269	差油层	
地72-94	2281.375	69.644	82.860	16.299	83.701	13.276	237.865	0.841	4.386	11.987	12.923	49.068	0.506	2.421	13.276	差油层	
地72-94	2281.500	71.051	82.842	16.955	83.045	13.444	235.723	0.701	3.870	11.618	12.627	49.805	0.502	2.434	13.444	差油层	
地72-94	2281.625	70.141	82.850	16.767	83.233	13.751	232.432	0.621	2.785	11.370	11.912	51.931	0.494	2.451	13.751	差油层	
地72-94	2281.750	66.355	82.867	15.402	84.598	14.031	229.821	0.659	1.913	11.491	11.183	54.409	0.486	2.470	14.031	差油层	
地72-94	2281.875	60.576	82.989	13.190	86.810	14.030	228.645	0.833	1.476	11.970	10.741	56.400	0.486	2.488	14.030	差油层	
地72-94	2282.000	55.022	83.329	10.941	89.059	13.967	228.799	1.116	1.386	12.564	10.645	56.974	0.487	2.500	13.967	差油层	
地72-94	2282.125	51.859	83.965	9.438	90.562	14.197	229.578	1.365	1.525	12.974	10.779	55.891	0.480	2.503	14.197	差油层	
地72-94	2282.250	51.078	84.907	8.853	91.147	14.534	230.167	1.464	1.717	13.117	10.947	54.470	0.472	2.495	14.534	差油层	
地72-94	2282.375	51.804	86.077	8.916	91.084	14.723	230.413	1.428	1.835	13.067	11.044	53.686	0.467	2.479	14.723	差油层	
地72-94	2282.500	53.348	87.320	9.372	90.628	14.810	230.940	1.356	1.958	12.961	11.148	53.075	0.465	2.461	14.810	差油层	
地72-94	2282.625	55.581	88.533	10.191	89.809	14.732	233.805	1.401	2.573	13.027	11.636	51.238	0.467	2.446	14.732	差油层	
地72-94	2282.750	59.563	89.719	11.739	88.261	14.099	240.400	1.602	4.895	13.300	12.925	47.750	0.482	2.436	14.099	差油层	
地72-94	2282.875	67.518	90.948	14.941	85.059	13.332	250.549	1.793	12.826	13.530	15.130	42.710	0.503	2.433	13.332	差油层	
地72-94	2283.000	80.398	92.221	20.950	79.050	13.194	261.658	1.640	35.288	13.348	17.841	37.014	0.507	2.434	13.194	差油层	
地72-94	2283.125	91.925	93.400	28.415	71.585	13.596	268.384	1.284	69.228	12.849	19.984	32.802	0.496	2.435	13.596	差油层	
地72-94	2283.250	94.426	94.339	32.415	67.585	14.076	267.943	1.104	83.758	12.543	20.598	31.310	0.484	2.438	14.076	差油层	
地72-94	2283.375	87.887	95.033	30.117	69.883	14.534	260.664	1.063	62.484	12.465	19.450	32.495	0.473	2.446	14.534	差油层	
地72-94	2283.500	77.882	95.645	24.205	75.795	14.828	249.928	1.023	30.446	12.387	17.087	36.274	0.466	2.460	14.828	差油层	
地72-94	2283.625	71.434	96.340	19.259	80.741	14.617	241.121	0.906	11.656	12.140	14.666	41.943	0.471	2.480	14.617	差油层	
地72-94	2283.750	69.989	97.231	17.154	82.846	13.857	237.365	0.805	5.380	11.899	13.206	47.197	0.490	2.503	13.857	差油层	
地72-94	2283.875	73.841	98.446	17.937	82.063	13.193	239.023	0.720	4.699	11.671	13.077	48.711	0.509	2.524	13.193	差油层	
地72-94	2284.000	81.587	99.913	21.338	78.662	13.021	244.320	0.635	7.464	11.417	14.047	46.048	0.514	2.538	13.021	差油层	
地72-94	2284.125	92.048	101.302	27.045	72.955	13.207	249.512	0.000	13.174	0.000	15.370	42.154	0.000	2.547	13.207	差油层	
地72-94	2284.250	101.053	102.283	51.610	48.390	13.274	250.897	0.000	6.368	0.000	6.424	76.174	0.000	2.552	13.274		
地72-94	2284.375	103.174	102.780	68.234	31.766	13.161	246.856	0.000	0.010	0.000	0.100	99.900	0.000	2.558	13.161		
地72-94	2284.500	97.802	103.034	47.215	52.785	12.933	238.075	0.202	2.643	9.080	7.838	69.775	0.520	2.567	12.933		
地72-94	2284.625	89.524	103.231	28.588	71.412	12.594	227.335	0.178	2.363	8.822	11.377	57.195	0.531	2.578	12.594	干层	
地72-94	2284.750	81.726	103.385	23.096	76.904	12.317	218.294	0.167	0.407	8.691	8.921	72.109	0.540	2.585	12.317	干层	
地72-94	2284.875	73.944	103.500	18.562	81.438	12.408	212.674	0.186	0.010	8.915	7.154	87.125	0.537	2.583	12.408	干层	
地72-94	2285.000	69.468	103.641	15.611	84.389	12.892	210.798	0.212	0.010	9.185	6.301	95.217	0.521	2.571	12.892	干层	
地72-94	2285.125	73.066	103.889	15.783	84.217	13.390	212.463	0.192	0.010	8.985	6.363	92.628	0.507	2.554	13.390	干层	
地72-94	2285.250	79.671	104.273	18.511	81.489	13.532	216.189	0.166	0.010	8.686	7.097	83.721	0.503	2.537	13.532	干层	
地72-94	2285.375	83.276	104.739	21.211	78.789	13.247	220.947	0.176	0.010	8.807	8.195	74.362	0.511	2.530	13.247	干层	
地72-94	2285.500	82.236	105.200	21.992	78.008	12.563	225.525	0.235	0.010	9.392	9.370	67.577	0.531	2.533	12.563	干层	
地72-94	2285.625	79.458	105.656	21.198	78.802	11.836	228.580	0.317	0.677	9.999	10.296	63.841	0.554	2.540	11.836	干层	
地72-94	2285.750	79.779	106.203	20.884	79.116	11.170	230.039	0.336	1.232	10.118	10.826	62.769	0.579	2.543	11.170	干层	
地72-94	2285.875	85.227	106.968	22.768	77.232	10.780	230.614	0.262	1.357	9.611	11.061	62.652	0.595	2.536	10.780	干层	
地72-94	2286.000	93.537	107.958	26.948	73.052	10.752	231.915	0.183	1.564	8.882	11.316	61.466	0.597	2.516	10.752	干层	
地72-94	2286.125	99.908	109.008	31.722	68.278	10.865	236.674	0.000	2.567	0.000	12.169	57.386	0.000	2.489	10.865	干层	
地72-94	2286.250	103.956	109.870	55.898	44.102	11.002	245.226	0.000	1.271	0.000	5.125	81.987	0.000	2.463	11.002		
地72-94	2286.375	108.812	110.344	75.655	24.345	10.898	255.735	0.000	0.010	0.000	0.100	99.900	0.000	2.446	10.898		
地72-94	2286.500	115.088	110.481	85.724	14.276	10.344	264.753	0.000	0.010	0.000	0.100	99.900	0.000	2.439	10.344		
地72-94	2286.625	121.725	110.404	96.050	3.950	9.690	268.406	0.000	0.010	0.000	0.100	99.900	0.000	2.442	9.690		
地72-94	2286.750	128.398	110.126	99.900	0.100	9.336	267.488	0.000	0.010	0.000	0.100	99.900	0.000	2.452	9.336		
地72-94	2286.875	135.925	109.574	99.900	0.100	9.316	264.314	0.000	0.010	0.000	0.100	99.900	0.000	2.468	9.316		
地72-94	2287.000	144.814	108.717	99.900	0.100	9.333	261.241	0.000	0.010	0.000	0.100	99.900	0.000	2.486	9.333		
地72-94	2287.125	153.911	107.583	99.900	0.100	9.141	258.738	0.000	0.010	0.000	0.100	99.900	0.000	2.503	9.141		长4+5!1^(1_1)
地72-94	2287.250	159.393	106.227	99.900	0.100	8.923	255.076	0.000	0.010	0.000	0.100	99.900	0.000	2.519	8.923		长4+5!1^(1_1)
地72-94	2287.375	155.164	104.785	99.900	0.100	8.803	249.201	0.000	0.010	0.000	0.100	99.900	0.000	2.533	8.803		长4+5!1^(1_1)
地72-94	2287.500	137.507	103.432	99.900	0.100	8.731	241.710	0.000	0.010	0.000	0.100	99.900	0.000	2.542	8.731		长4+5!1^(1_1)
地72-94	2287.625	112.862	102.234	91.636	8.364	8.715	234.713	0.000	0.010	0.000	0.100	99.900	0.000	2.549	8.715		长4+5!1^(1_1)
地72-94	2287.750	95.697	101.117	69.478	30.522	8.841	229.907	0.000	0.010	0.000	0.100	99.900	0.000	2.553	8.841		长4+5!1^(1_1)
地72-94	2287.875	92.004	99.978	39.925	60.075	9.033	227.634	0.159	0.464	8.595	6.256	83.329	0.681	2.556	9.033		长4+5!1^(1_1)
地72-94	2288.000	96.949	98.749	29.438	70.562	9.189	227.208	0.121	0.744	8.036	10.302	72.350	0.673	2.560	9.189	干层	长4+5!1^(1_1)
地72-94	2288.125	99.113	97.399	31.505	68.495	9.306	227.181	0.108	0.732	7.808	10.254	72.194	0.667	2.565	9.306	干层	长4+5!1^(1_1)
地72-94	2288.250	96.462	95.929	30.981	69.019	9.328	226.264	0.118	0.675	7.989	10.113	73.024	0.666	2.571	9.328	干层	长4+5!1^(1_1)
地72-94	2288.375	92.732	94.401	28.745	71.255	9.221	224.199	0.128	0.260	8.162	9.707	76.254	0.671	2.574	9.221	干层	长4+5!1^(1_1)
地72-94	2288.500	90.337	92.837	26.741	73.259	9.104	221.533	0.127	0.010	8.133	9.094	81.426	0.678	2.567	9.104	干层	长4+5!1^(1_1)
地72-94	2288.625	87.850	91.155	25.114	74.886	9.156	219.443	0.129	0.010	8.174	8.508	86.179	0.675	2.547	9.156	干层	长4+5!1^(1_1)
地72-94	2288.750	85.130	89.224	23.533	76.467	9.361	218.631	0.142	0.010	8.372	8.173	88.316	0.663	2.518	9.361	干层	长4+5!1^(1_1)
地72-94	2288.875	84.315	87.018	22.672	77.328	9.457	219.228	0.153	0.010	8.519	8.181	87.784	0.658	2.483	9.457	干层	长4+5!1^(1_1)
地72-94	2289.000	85.620	84.819	23.023	76.977	9.316	220.931	0.156	0.010	8.561	8.500	85.485	0.665	2.452	9.316	干层	长4+5!1^(1_1)
地72-94	2289.125	88.248	83.097	24.357	75.643	9.021	223.238	0.154	0.010	8.528	9.022	82.353	0.682	2.431	9.021	干层	长4+5!1^(1_1)
地72-94	2289.250	92.322	82.203	26.570	73.430	8.553	225.444	0.140	0.010	8.334	9.589	80.047	0.710	2.424	8.553	干层	长4+5!1^(1_1)
地72-94	2289.375	97.949	82.282	29.816	70.184	8.075	227.076	0.114	0.370	7.919	10.060	78.876	0.742	2.429	8.075	干层	长4+5!1^(1_1)
地72-94	2289.500	102.097	83.180	33.015	66.985	7.791	227.883	0.096	0.649	7.571	10.347	78.264	0.762	2.443	7.791	干层	长4+5!1^(1_1)
地72-94	2289.625	100.347	84.741	33.436	66.564	7.804	227.689	0.104	0.670	7.733	10.400	77.843	0.761	2.460	7.804	干层	长4+5!1^(1_1)
地72-94	2289.750	97.221	86.843	31.669	68.331	8.112	227.013	0.118	0.647	7.988	10.278	77.179	0.739	2.475	8.112	干层	长4+5!1^(1_1)
地72-94	2289.875	98.309	89.227	31.209	68.791	8.625	226.506	0.109	0.630	7.822	10.132	75.826	0.706	2.486	8.625	干层	长4+5!1^(1_1)
地72-94	2290.000	104.733	91.652	34.126	65.874	9.196	226.729	0.079	0.665	7.177	10.115	73.552	0.674	2.494	9.196	干层	长4+5!1^(1_1)
地72-94	2290.125	109.932	94.099	38.303	61.697	9.653	228.102	0.065	0.807	6.779	10.345	70.357	0.651	2.499	9.653	干层	长4+5!1^(1_1)
地72-94	2290.250	110.073	96.573	40.119	59.881	10.002	230.163	0.072	1.095	6.979	10.797	66.523	0.634	2.504	10.002	干层	长4+5!1^(1_1)
地72-94	2290.375	106.691	98.776	38.867	61.133	10.340	232.282	0.000	1.523	0.000	11.326	62.664	0.000	2.512	10.340	干层	长4+5!1^(1_1)
地72-94	2290.500	102.433	100.466	56.198	43.802	10.808	233.792	0.000	0.693	0.000	4.681	84.390	0.000	2.523	10.808		长4+5!1^(1_1)
地72-94	2290.625	99.263	101.775	65.484	34.516	11.423	234.034	0.000	0.010	0.000	0.100	99.900	0.000	2.537	11.423		长4+5!1^(1_1)
地72-94	2290.750	97.036	102.989	61.584	38.416	11.813	233.483	0.000	0.010	0.000	0.100	99.900	0.000	2.554	11.813		长4+5!1^(1_1)
地72-94	2290.875	96.056	104.205	59.435	40.565	12.098	232.645	0.000	0.010	0.000	0.100	99.900	0.000	2.571	12.098		长4+5!1^(1_1)
地72-94	2291.000	95.582	105.295	58.472	41.528	12.374	232.142	0.000	0.010	0.000	0.100	99.900	0.000	2.586	12.374		长4+5!1^(1_1)
地72-94	2291.125	94.935	106.191	57.658	42.342	12.423	232.898	0.000	0.010	0.000	0.100	99.900	0.000	2.596	12.423		长4+5!1^(1_1)
地72-94	2291.250	96.109	107.021	58.286	41.714	12.328	234.511	0.000	0.010	0.000	0.100	99.900	0.000	2.600	12.328		长4+5!1^(1_1)
地72-94	2291.375	99.126	107.946	61.581	38.419	12.283	236.095	0.000	0.010	0.000	0.100	99.900	0.000	2.598	12.283		长4+5!1^(1_1)
地72-94	2291.500	100.599	108.894	64.668	35.332	12.471	236.697	0.000	0.010	0.000	0.100	99.900	0.000	2.592	12.471		长4+5!1^(1_1)
地72-94	2291.625	98.349	109.654	63.537	36.463	12.783	235.638	0.000	0.010	0.000	0.100	99.900	0.000	2.586	12.783		长4+5!1^(1_1)
地72-94	2291.750	96.889	110.124	60.915	39.085	13.060	233.456	0.000	0.010	0.000	0.100	99.900	0.000	2.584	13.060		长4+5!1^(1_1)
地72-94	2291.875	97.802	110.366	60.858	39.142	13.242	230.305	0.000	0.010	0.000	0.100	99.900	0.000	2.587	13.242		长4+5!1^(1_1)
地72-94	2292.000	98.770	110.495	62.241	37.759	13.209	225.790	0.000	0.010	0.000	0.100	99.900	0.000	2.595	13.209		长4+5!1^(1_1)
地72-94	2292.125	95.904	110.573	60.321	39.679	13.011	219.165	0.000	0.010	0.000	0.100	99.900	0.000	2.603	13.011		长4+5!1^(1_1)
地72-94	2292.250	88.762	110.633	52.912	47.088	13.002	211.648	0.000	0.010	0.000	0.100	99.900	0.000	2.605	13.002		长4+5!1^(1_1)
地72-94	2292.375	78.753	110.721	42.015	57.985	13.642	205.582	0.000	0.010	0.000	0.100	99.900	0.000	2.596	13.642		长4+5!1^(1_1)
地72-94	2292.500	72.692	110.842	33.525	66.475	14.794	203.518	0.000	0.010	0.000	0.100	99.900	0.000	2.575	14.794		长4+5!1^(1_1)
地72-94	2292.625	77.544	110.960	33.998	66.002	15.616	207.403	0.000	0.010	0.000	0.100	99.900	0.000	2.547	15.616		长4+5!1^(1_1)
地72-94	2292.750	86.510	111.096	42.154	57.846	15.574	214.829	0.000	0.010	0.000	0.100	99.900	0.000	2.518	15.574		长4+5!1^(1_1)
地72-94	2292.875	92.806	111.344	51.125	48.875	14.910	222.999	0.000	0.010	0.000	0.100	99.900	0.000	2.497	14.910		长4+5!1^(1_1)
地72-94	2293.000	94.456	111.722	55.725	44.275	14.090	229.413	0.000	0.010	0.000	0.100	99.900	0.000	2.486	14.090		长4+5!1^(1_1)
地72-94	2293.125	95.077	112.136	57.147	42.853	13.485	232.455	0.000	0.010	0.000	0.100	99.900	0.000	2.485	13.485		长4+5!1^(1_1)
地72-94	2293.250	96.337	112.487	58.561	41.439	13.205	233.167	0.000	0.010	0.000	0.100	99.900	0.000	2.492	13.205		长4+5!1^(1_1)
地72-94	2293.375	97.189	112.707	60.007	39.993	13.244	232.846	0.000	0.010	0.000	0.100	99.900	0.000	2.501	13.244		长4+5!1^(1_1)
地72-94	2293.500	98.376	112.764	61.535	38.465	13.420	232.989	0.000	0.010	0.000	0.100	99.900	0.000	2.510	13.420		长4+5!1^(1_1)
地72-94	2293.625	101.959	112.660	65.480	34.520	13.533	234.944	0.000	0.010	0.000	0.100	99.900	0.000	2.519	13.533		长4+5!1^(1_1)
地72-94	2293.750	106.289	112.413	71.827	28.173	13.472	238.091	0.000	0.010	0.000	0.100	99.900	0.000	2.529	13.472		长4+5!1^(1_1)
地72-94	2293.875	109.230	112.018	77.616	22.384	13.118	240.980	0.000	0.010	0.000	0.100	99.900	0.000	2.538	13.118		长4+5!1^(1_1)
地72-94	2294.000	109.768	111.517	80.182	19.818	12.593	242.036	0.000	0.010	0.000	0.100	99.900	0.000	2.546	12.593		长4+5!1^(1_1)
地72-94	2294.125	108.497	111.008	79.234	20.766	12.145	240.110	0.000	0.010	0.000	0.100	99.900	0.000	2.554	12.145		长4+5!1^(1_1)
地72-94	2294.250	105.085	110.535	74.921	25.079	12.005	236.241	0.000	0.010	0.000	0.100	99.900	0.000	2.562	12.005		长4+5!1^(1_1)
地72-94	2294.375	99.540	109.960	67.430	32.570	12.126	231.540	0.000	0.010	0.000	0.100	99.900	0.000	2.569	12.126		长4+5!1^(1_1)
地72-94	2294.500	92.608	109.030	58.050	41.950	12.297	226.921	0.000	0.010	0.000	0.100	99.900	0.000	2.575	12.297		长4+5!1^(1_1)
地72-94	2294.625	84.485	107.654	47.939	52.061	12.341	223.040	0.000	0.010	0.000	0.100	99.900	0.000	2.580	12.341		长4+5!1^(1_1)
地72-94	2294.750	77.908	106.078	39.364	60.636	12.136	220.168	0.000	0.010	0.000	0.100	99.900	0.000	2.581	12.136		长4+5!1^(1_1)
地72-94	2294.875	74.723	104.849	34.386	65.614	11.744	218.509	0.000	0.010	0.000	0.100	99.900	0.000	2.579	11.744		长4+5!1^(1_1)
地72-94	2295.000	74.724	104.320	33.050	66.950	11.441	218.021	0.000	0.010	0.000	0.100	99.900	0.000	2.572	11.441		长4+5!1^(1_1)
地72-94	2295.125	75.547	104.469	33.558	66.442	11.516	218.613	0.000	0.010	0.000	0.100	99.900	0.000	2.565	11.516		长4+5!1^(1_1)
地72-94	2295.250	76.253	105.131	34.338	65.662	11.927	219.833	0.000	0.010	0.000	0.100	99.900	0.000	2.561	11.927		长4+5!1^(1_1)
地72-94	2295.375	78.286	106.129	35.929	64.071	12.347	221.351	0.000	0.010	0.000	0.100	99.900	0.000	2.563	12.347		长4+5!1^(1_1)
地72-94	2295.500	82.512	107.180	39.623	60.377	12.640	222.639	0.000	0.010	0.000	0.100	99.900	0.000	2.572	12.640		长4+5!1^(1_1)
地72-94	2295.625	88.280	108.035	45.681	54.319	12.757	222.727	0.000	0.010	0.000	0.100	99.900	0.000	2.584	12.757		长4+5!1^(1_2)
地72-94	2295.750	93.595	108.643	52.650	47.350	12.338	221.260	0.000	0.010	0.000	0.100	99.900	0.000	2.594	12.338		长4+5!1^(1_2)
地72-94	2295.875	98.876	109.117	59.955	40.045	11.860	218.814	0.000	0.010	0.000	0.100	99.900	0.000	2.596	11.860		长4+5!1^(1_2)
地72-94	2296.000	104.516	109.556	68.208	31.792	12.018	217.440	0.000	0.010	0.000	0.100	99.900	0.000	2.590	12.018		长4+5!1^(1_2)
地72-94	2296.125	109.712	109.982	76.956	23.044	12.506	220.751	0.000	0.010	0.000	0.100	99.900	0.000	2.579	12.506		长4+5!1^(1_2)
地72-94	2296.250	113.656	110.426	84.734	15.266	12.807	229.005	0.000	0.010	0.000	0.100	99.900	0.000	2.570	12.807		长4+5!1^(1_2)
地72-94	2296.375	116.321	110.910	90.626	9.374	12.773	240.253	0.000	0.010	0.000	0.100	99.900	0.000	2.566	12.773		长4+5!1^(1_2)
地72-94	2296.500	117.302	111.382	93.804	6.196	12.358	251.364	0.000	0.010	0.000	0.100	99.900	0.000	2.568	12.358		长4+5!1^(1_2)
地72-94	2296.625	114.627	111.756	91.477	8.523	11.664	259.398	0.000	0.010	0.000	0.100	99.900	0.000	2.570	11.664		长4+5!1^(1_2)
地72-94	2296.750	110.425	111.976	84.797	15.203	11.125	264.328	0.000	0.010	0.000	0.100	99.900	0.000	2.564	11.125		长4+5!1^(1_2)
地72-94	2296.875	108.428	112.001	79.627	20.373	10.924	266.435	0.000	0.010	0.000	0.100	99.900	0.000	2.543	10.924		长4+5!1^(1_2)
地72-94	2297.000	111.101	111.857	81.044	18.956	11.018	265.483	0.000	0.010	0.000	0.100	99.900	0.000	2.504	11.018		长4+5!1^(1_2)
地72-94	2297.125	113.927	111.592	86.022	13.978	11.369	261.458	0.000	0.010	0.000	0.100	99.900	0.000	2.453	11.369		长4+5!1^(1_2)
地72-94	2297.250	113.294	111.216	87.386	12.614	11.979	257.766	0.000	0.010	0.000	0.100	99.900	0.000	2.403	11.979		长4+5!1^(1_2)
地72-94	2297.375	112.635	110.734	86.187	13.813	12.587	258.311	0.000	0.010	0.000	0.100	99.900	0.000	2.372	12.587		长4+5!1^(1_2)
地72-94	2297.500	118.329	110.171	92.244	7.756	12.880	264.559	0.000	0.010	0.000	0.100	99.900	0.000	2.373	12.880		长4+5!1^(1_2)
地72-94	2297.625	128.183	109.519	98.584	1.416	12.852	272.226	0.000	0.010	0.000	0.100	99.900	0.000	2.406	12.852		长4+5!1^(1_2)
地72-94	2297.750	129.404	108.704	99.900	0.100	12.631	273.940	0.000	0.010	0.000	0.100	99.900	0.000	2.460	12.631		长4+5!1^(1_2)
地72-94	2297.875	117.563	107.585	97.014	2.986	12.388	266.710	0.000	0.010	0.000	0.100	99.900	0.000	2.519	12.388		长4+5!1^(1_2)
地72-94	2298.000	97.446	106.185	58.201	41.799	12.262	252.899	0.438	12.119	10.662	10.084	64.255	0.539	2.566	12.262		长4+5!1^(1_2)
地72-94	2298.125	79.666	104.751	26.403	73.597	12.268	238.721	0.526	10.824	11.034	14.603	46.265	0.538	2.593	12.268	干层	长4+5!1^(1_2)
地72-94	2298.250	68.823	103.634	18.048	81.952	12.328	228.698	0.548	2.557	11.118	11.649	56.432	0.536	2.600	12.328	干层	长4+5!1^(1_2)
地72-94	2298.375	64.951	103.145	14.459	85.541	12.311	223.330	0.508	0.494	10.961	9.822	65.509	0.537	2.596	12.311	干层	长4+5!1^(1_2)
地72-94	2298.500	65.112	103.219	13.615	86.385	12.027	221.215	0.452	0.010	10.724	8.958	71.805	0.547	2.589	12.027	干层	长4+5!1^(1_2)
地72-94	2298.625	63.779	103.617	13.251	86.749	11.557	220.954	0.477	0.010	10.835	8.704	75.106	0.563	2.587	11.557	干层	长4+5!1^(1_2)
地72-94	2298.750	60.904	104.244	12.355	87.645	11.226	221.482	0.568	0.010	11.190	8.758	75.772	0.575	2.590	11.226	干层	长4+5!1^(1_2)
地72-94	2298.875	60.514	105.273	11.843	88.157	11.212	222.211	0.602	0.010	11.306	8.922	74.569	0.575	2.598	11.212	干层	长4+5!1^(1_2)
地72-94	2299.000	64.991	106.746	12.894	87.106	11.423	222.591	0.488	0.010	10.880	9.053	72.909	0.568	2.607	11.423	干层	长4+5!1^(1_2)
地72-94	2299.125	72.428	108.389	15.575	84.425	11.715	222.650	0.335	0.010	10.113	9.101	71.653	0.559	2.614	11.715	干层	长4+5!1^(1_2)
地72-94	2299.250	80.769	109.910	19.340	80.660	11.958	223.370	0.227	0.010	9.320	9.216	70.127	0.551	2.617	11.958	干层	长4+5!1^(1_2)
地72-94	2299.375	88.708	111.291	23.697	76.303	11.842	225.828	0.171	0.010	8.750	9.661	67.576	0.556	2.613	11.842	干层	长4+5!1^(1_2)
地72-94	2299.500	94.736	112.679	27.963	72.037	11.557	230.892	0.163	0.932	8.650	10.677	62.637	0.566	2.602	11.557	干层	长4+5!1^(1_2)
地72-94	2299.625	99.732	114.021	32.078	67.922	11.437	239.352	0.000	3.359	0.000	12.472	54.929	0.000	2.585	11.437	干层	长4+5!1^(1_2)
地72-94	2299.750	106.812	115.111	58.769	41.231	11.479	250.088	0.000	1.835	0.000	5.396	80.499	0.000	2.562	11.479		长4+5!1^(1_2)
地72-94	2299.875	114.986	115.776	84.244	15.756	11.690	262.223	0.000	0.010	0.000	0.100	99.900	0.000	2.531	11.690		长4+5!1^(1_2)
地72-94	2300.000	121.982	116.070	95.972	4.028	11.950	275.144	0.000	0.010	0.000	0.100	99.900	0.000	2.496	11.950		长4+5!1^(1_2)
地72-94	2300.125	127.691	116.130	99.900	0.100	12.200	287.835	0.000	0.010	0.000	0.100	99.900	0.000	2.464	12.200		长4+5!1^(1_2)
地72-94	2300.250	135.043	116.059	99.900	0.100	12.368	298.047	0.000	0.010	0.000	0.100	99.900	0.000	2.443	12.368		长4+5!1^(1_2)
地72-94	2300.375	143.296	115.973	99.900	0.100	12.295	302.903	0.000	0.010	0.000	0.100	99.900	0.000	2.442	12.295		长4+5!1^(1_2)
地72-94	2300.500	148.019	115.941	99.900	0.100	12.000	300.607	0.000	0.010	0.000	0.100	99.900	0.000	2.462	12.000		长4+5!1^(1_2)
地72-94	2300.625	143.876	115.928	99.900	0.100	11.574	291.802	0.000	0.010	0.000	0.100	99.900	0.000	2.496	11.574		长4+5!1^(1_2)
地72-94	2300.750	133.512	115.844	99.900	0.100	10.995	282.146	0.000	0.010	0.000	0.100	99.900	0.000	2.532	10.995		长4+5!1^(1_2)
地72-94	2300.875	123.226	115.652	99.900	0.100	10.490	275.736	0.000	0.010	0.000	0.100	99.900	0.000	2.558	10.490		长4+5!1^(1_2)
地72-94	2301.000	117.966	115.435	97.494	2.506	10.251	274.000	0.000	0.010	0.000	0.100	99.900	0.000	2.568	10.251		长4+5!1^(1_2)
地72-94	2301.125	118.347	115.279	96.343	3.657	10.285	275.589	0.000	0.010	0.000	0.100	99.900	0.000	2.567	10.285		长4+5!1^(1_2)
地72-94	2301.250	119.030	115.129	97.472	2.528	10.482	277.059	0.000	0.010	0.000	0.100	99.900	0.000	2.562	10.482		长4+5!1^(1_2)
地72-94	2301.375	118.551	114.793	97.443	2.557	10.704	276.523	0.000	0.010	0.000	0.100	99.900	0.000	2.560	10.704		长4+5!1^(1_2)
地72-94	2301.500	118.838	114.205	97.403	2.597	10.849	273.123	0.000	0.010	0.000	0.100	99.900	0.000	2.563	10.849		长4+5!1^(1_2)
地72-94	2301.625	118.712	113.500	97.483	2.517	11.173	266.503	0.000	0.010	0.000	0.100	99.900	0.000	2.569	11.173		长4+5!1^(1_2)
地72-94	2301.750	114.923	112.830	92.938	7.062	11.753	258.509	0.000	0.010	0.000	0.100	99.900	0.000	2.572	11.753		长4+5!1^(1_2)
地72-94	2301.875	109.665	112.178	84.219	15.781	12.388	251.361	0.000	0.010	0.000	0.100	99.900	0.000	2.568	12.388		长4+5!1^(1_2)
地72-94	2302.000	108.621	111.326	79.290	20.710	13.168	247.089	0.000	0.010	0.000	0.100	99.900	0.000	2.554	13.168		长4+5!1^(1_2)
地72-94	2302.125	112.355	110.047	82.535	17.465	14.075	246.408	0.000	0.010	0.000	0.100	99.900	0.000	2.533	14.075		长4+5!1^(1_2)
地72-94	2302.250	115.041	108.290	88.190	11.810	14.573	246.377	0.000	0.010	0.000	0.100	99.900	0.000	2.509	14.573		长4+5!1^(1_2)
地72-94	2302.375	112.666	106.291	87.534	12.466	14.644	244.227	0.000	0.010	0.000	0.100	99.900	0.000	2.486	14.644		长4+5!1^(1_2)
地72-94	2302.500	103.839	104.387	56.263	43.737	14.895	238.787	0.154	3.384	8.526	7.946	67.120	0.469	2.468	14.895		长4+5!1^(1_2)
地72-94	2302.625	90.091	102.591	30.718	69.282	15.839	231.434	0.213	3.686	9.190	12.071	47.965	0.447	2.455	15.839	干层	长4+5!1^(1_2)
地72-94	2302.750	77.787	100.522	22.526	77.474	17.337	225.811	0.299	0.960	9.884	10.474	52.051	0.417	2.449	17.337	干层	长4+5!1^(1_2)
地72-94	2302.875	69.874	97.882	17.364	82.636	18.976	224.187	0.413	0.010	10.538	9.659	53.387	0.389	2.447	18.976	干层	长4+5!1^(1_2)
地72-94	2303.000	65.926	95.182	14.903	85.097	20.155	226.809	0.577	0.916	11.222	9.892	50.741	0.371	2.450	20.155	干层	长4+5!1^(1_2)
地72-94	2303.125	65.685	93.271	14.429	85.571	20.056	232.135	0.767	2.510	11.802	10.965	46.424	0.372	2.456	20.056	干层	长4+5!1^(1_2)
